Registration Number,Block No,Floor Number,Flat/ Apartment/ Shop/Plot type,Number of Apartment/Flats/Shop,Unit Carpet Area (in sqm),Number of Balcony,Total Area of Balcony (in sqm),Number of Verandah,Total Area of Verandah (in sqm),No. of garrage,Total Area of garage (in sqm),Open Parking Space (in Nos.)
UPRERAPRJ17861,TOWER-B3a,4,3 BHK,2,104.90,5,22,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,5,3 BHK,2,104.90,5,22,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,6,3 BHK,2,104.90,5,22,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,7,3 BHK,2,104.90,5,22,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,8,3 BHK,2,104.90,5,22,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,9,3 BHK,2,104.90,5,22,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,10,3 BHK,2,104.90,5,22,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,11,3 BHK,2,104.90,5,22,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,12,3 BHK,2,104.90,5,22,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,13,3 BHK,2,104.90,5,22,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,14,3 BHK,2,104.90,5,22,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,15,3 BHK,2,104.90,5,22,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,16,3 BHK,2,104.90,5,22,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,17,3 BHK,2,104.90,5,22,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,18,3 BHK,2,104.90,5,22,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,19,3 BHK,2,104.90,5,22,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,20,PENTHOUSE,1,256.02,6,64.40,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,BSMNT,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,GF,3 BHK,2,113.6,5,23.54,0,0,0,0,0
UPRERAPRJ17861,TOWER-B3a,1,3 BHK,2,113.6,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,2,3 BHK,2,113.6,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,3,3 BHK,2,113.6,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,4,3 BHK,2,113.6,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,5,3 BHK,2,113.6,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,6,3 BHK,2,113.6,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,7,3 BHK,2,113.6,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,8,3 BHK,2,113.6,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,9,3 BHK,2,113.6,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,10,3 BHK,2,113.6,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,11,3 BHK,2,113.6,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,12,3 BHK,2,113.6,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,13,3 BHK,2,113.6,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,14,3 BHK,2,113.6,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,15,3 BHK,2,113.6,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,16,3 BHK,2,113.6,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,17,3 BHK,2,113.6,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,18,3 BHK,2,113.6,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,19,3 BHK,2,113.6,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-B3a,20,PENTHOUSE,1,256.03,6,68.9,0,0,0,0,-
UPRERAPRJ17861,TOWER-C1a,BSMNT,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ17861,TOWER-C1a,GF,3 BHK,2,113.60,5,23.54,0,0,0,0,0
UPRERAPRJ17861,TOWER-C1a,1,3 BHK,2,113.60,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-C1a,2,3 BHK,4,113.60,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-C1a,3,3 BHK,4,113.60,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-C1a,4,3 BHK,4,113.60,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-C1a,5,3 BHK,4,113.60,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-C1a,6,3 BHK,4,113.60,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-C1a,7,3 BHK,4,113.60,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-C1a,8,3 BHK,4,113.60,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-C1a,9,3 BHK,4,113.60,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-C1a,10,3 BHK,4,113.60,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-C1a,11,3 BHK,4,113.60,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-C1a,12,3 BHK,4,113.60,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-C1a,13,3 BHK,4,113.60,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-C1a,14,3 BHK,4,113.60,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-C1a,15,3 BHK,4,113.60,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-C1a,16,3 BHK,4,113.60,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-C1a,17,3 BHK,4,113.60,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-C1a,18,3 BHK,4,113.60,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-C1a,19,3 BHK,4,113.60,5,23.54,0,0,0,0,-
UPRERAPRJ17861,TOWER-C1a,20,PENTHOUSE,2,256.03,6,68.9,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,BSMNT,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,GF,OTHER,0,0,0,0,0,0,0,0,0
UPRERAPRJ17861,TOWER-D1a,1,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,2,4 BHK,1,150.36,6,28.70,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,3,4 BHK,1,150.36,6,28.70,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,5,4 BHK,1,150.36,6,28.70,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,6,4 BHK,1,150.36,6,28.70,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,7,4 BHK,1,150.36,6,28.70,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,8,4 BHK,1,150.36,6,28.70,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,9,4 BHK,1,150.36,6,28.70,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,10,4 BHK,1,150.36,6,28.70,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,11,4 BHK,1,150.36,6,28.70,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,12,4 BHK,1,150.36,6,28.70,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,13,4 BHK,1,150.36,6,28.70,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,14,4 BHK,1,150.36,6,28.70,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,15,4 BHK,1,150.36,6,28.70,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,16,4 BHK,1,150.36,6,28.70,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,17,4 BHK,1,150.36,6,28.70,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,18,4 BHK,1,150.36,6,28.70,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,19,4 BHK,1,150.36,6,28.70,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,20,4 BHK,1,150.36,6,28.70,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,21,4 BHK,1,150.36,6,28.70,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,22,4 BHK,1,150.36,6,28.70,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,23,4 BHK,1,150.36,6,28.70,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,24,4 BHK,1,150.36,6,28.70,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,25,4 BHK,1,150.36,6,28.70,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,26,4 BHK,1,150.36,6,28.70,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,27,4 BHK,1,150.36,6,28.70,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,28,4 BHK,1,150.36,6,28.70,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,29,4 BHK,1,150.36,6,28.70,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,30,PENTHOUSE,1,284.18,6,62.14,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,31,PENTHOUSE,0,0,0,0,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,4,4 BHK,1,150.36,6,28.70,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,2,3 BHK,1,126.40,5,26.50,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,3,3 BHK,1,126.40,5,26.50,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,4,3 BHK,1,126.4,5,26.50,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,5,3 BHK,1,126.40,5,26.50,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,6,3 BHK,1,126.40,5,26.50,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,7,3 BHK,1,126.40,5,26.50,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,8,3 BHK,1,126.40,5,26.50,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,9,3 BHK,1,126.40,5,26.50,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,10,3 BHK,1,126.40,5,26.50,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,11,3 BHK,1,126.40,5,26.50,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,12,3 BHK,1,126.40,5,26.50,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,13,3 BHK,1,126.40,5,26.50,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,14,3 BHK,1,126.40,5,26.50,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,15,3 BHK,1,126.40,5,26.50,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,16,3 BHK,1,126.40,5,26.50,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,17,3 BHK,1,126.40,5,26.50,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,18,3 BHK,1,126.40,5,26.50,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,19,3 BHK,1,126.40,5,26.50,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,20,3 BHK,1,126.40,5,26.50,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,21,3 BHK,1,126.40,5,26.50,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,22,3 BHK,1,126.40,5,26.50,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,23,3 BHK,1,126.40,5,26.50,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,24,3 BHK,1,126.40,5,26.50,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,25,3 BHK,1,126.40,5,26.50,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,26,3 BHK,1,126.40,5,26.50,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,27,3 BHK,1,126.40,5,26.50,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,28,3 BHK,1,126.40,5,26.50,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,29,3 BHK,1,126.40,5,26.50,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,30,PENTHOUSE,1,311.70,5,64.30,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,31,PENTHOUSE,0,0,0,0,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,2,4 BHK,1,169.20,6,32,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,3,4 BHK,1,169.20,6,32,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,4,4 BHK,1,169.20,6,32,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,5,4 BHK,1,169.20,6,32,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,6,4 BHK,1,169.20,6,32,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,7,4 BHK,1,169.20,6,32,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,8,4 BHK,1,169.20,6,32,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,9,4 BHK,1,169.20,6,32,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,10,4 BHK,1,169.20,6,32,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,11,4 BHK,1,169.20,6,32,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,12,4 BHK,1,169.20,6,32,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,13,4 BHK,1,169.20,6,32,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,14,4 BHK,1,169.20,6,32,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,15,4 BHK,1,169.20,6,32,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,16,4 BHK,1,169.20,6,32,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,18,4 BHK,1,169.20,6,32,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,19,4 BHK,1,169.20,6,32,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,20,4 BHK,1,169.20,6,32,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,21,4 BHK,1,169.20,6,32,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,22,4 BHK,1,169.20,6,32,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,23,4 BHK,1,169.20,6,32,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,24,4 BHK,1,169.20,6,32,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,25,4 BHK,1,169.20,6,32,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,26,4 BHK,1,169.20,6,32,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,27,4 BHK,1,169.20,6,32,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,28,4 BHK,1,169.20,6,32,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,29,4 BHK,1,169.20,6,32,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,30,PENTHOUSE,1,325.85,7,73.10,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,31,PENTHOUSE,0,0,0,0,0,0,0,0,-
UPRERAPRJ17861,TOWER-D1a,17,4 BHK,1,169.20,6,32,0,0,0,0,-
UPRERAPRJ936659,A,GF,SHOP,1,56,0,0,0,0,0,0,0
UPRERAPRJ936659,A,GF,SHOP,1,40,0,0,0,0,0,0,0
UPRERAPRJ936659,A,GF,SHOP,1,46,0,0,0,0,0,0,0
UPRERAPRJ936659,A,GF,SHOP,1,22,0,0,0,0,0,0,0
UPRERAPRJ936659,A,GF,SHOP,1,17,0,0,0,0,0,0,0
UPRERAPRJ936659,A,GF,SHOP,1,29,0,0,0,0,0,0,0
UPRERAPRJ936659,A,GF,SHOP,1,20,0,0,0,0,0,0,0
UPRERAPRJ936659,A,GF,SHOP,1,15,0,0,0,0,0,0,0
UPRERAPRJ936659,A,GF,SHOP,1,59,0,0,0,0,0,0,0
UPRERAPRJ936659,A,GF,SHOP,1,38,0,0,0,0,0,0,0
UPRERAPRJ936659,A,GF,SHOP,1,40,0,0,0,0,0,0,0
UPRERAPRJ936659,A,GF,SHOP,1,43,0,0,0,0,0,0,0
UPRERAPRJ936659,A,GF,SHOP,1,28,0,0,0,0,0,0,0
UPRERAPRJ936659,A,GF,SHOP,1,36,0,0,0,0,0,0,0
UPRERAPRJ936659,A,GF,SHOP,1,48,0,0,0,0,0,0,0
UPRERAPRJ936659,A,GF,SHOP,1,21,0,0,0,0,0,0,0
UPRERAPRJ936659,A,GF,SHOP,1,20,0,0,0,0,0,0,0
UPRERAPRJ936659,A,GF,SHOP,1,29,0,0,0,0,0,0,0
UPRERAPRJ936659,A,GF,SHOP,1,37,0,0,0,0,0,0,0
UPRERAPRJ274689,Elmas Emporium,1,SHOP,14,25.361,0,0,1,106.95,undefined,0,-
UPRERAPRJ274689,Elmas Emporium,2,SHOP,14,22.461,0,0,1,106.95,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),1,3 BHK,1,86.424,4,17.718,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),1,3 BHK,1,103.079,4,20.704,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),1,4 BHK,1,134.338,4,24.932,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),2,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),2,3 BHK,1,86.424,4,17.718,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),2,3 BHK,1,103.079,4,20.704,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),2,4 BHK,1,134.338,4,24.932,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),3,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),3,3 BHK,1,86.424,4,17.718,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),3,3 BHK,1,103.079,4,20.704,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),3,4 BHK,1,134.338,4,24.932,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),4,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),4,3 BHK,1,86.424,4,17.718,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),4,3 BHK,1,103.079,4,20.704,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),4,4 BHK,1,134.338,4,24.932,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),5,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),5,3 BHK,1,86.424,4,17.718,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),5,3 BHK,1,103.079,4,20.704,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),5,4 BHK,1,134.338,4,24.932,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),6,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),6,3 BHK,1,86.424,4,17.718,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),6,3 BHK,1,103.079,4,20.704,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),6,4 BHK,1,134.338,4,24.932,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),7,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),7,3 BHK,1,86.424,4,17.718,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),7,3 BHK,1,103.079,4,20.704,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),7,4 BHK,1,134.338,4,24.932,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),8,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),8,3 BHK,1,86.424,4,17.718,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),8,3 BHK,1,103.079,4,20.704,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),8,4 BHK,1,134.338,4,24.932,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),9,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),9,3 BHK,1,86.424,4,17.718,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),9,3 BHK,1,103.079,4,20.704,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),9,4 BHK,1,134.338,4,24.932,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),10,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),10,3 BHK,1,86.424,4,17.718,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),10,3 BHK,1,103.079,4,20.704,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),10,4 BHK,1,134.338,4,24.932,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),11,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),11,3 BHK,1,86.424,4,17.718,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),11,3 BHK,1,103.079,4,20.704,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),11,4 BHK,1,134.338,4,24.932,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),12,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),12,3 BHK,1,86.424,4,17.718,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),12,3 BHK,1,103.079,4,20.704,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),12,4 BHK,1,134.338,4,24.932,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),13,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),13,3 BHK,1,86.424,4,17.718,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),13,3 BHK,1,103.079,4,20.704,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),13,4 BHK,1,134.338,4,24.932,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),14,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),14,3 BHK,1,86.424,4,17.718,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),14,3 BHK,1,103.079,4,20.704,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),14,4 BHK,1,134.338,4,24.932,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),15,3 BHK,1,85.406,4,18.206,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),15,3 BHK,1,86.424,4,17.718,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),15,3 BHK,1,103.079,4,20.704,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),15,4 BHK,1,134.338,4,24.932,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),16,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),16,3 BHK,1,86.424,4,17.718,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),16,3 BHK,1,103.079,4,20.704,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),16,4 BHK,1,134.338,4,24.932,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),17,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),17,3 BHK,1,86.424,4,17.718,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),17,3 BHK,1,103.079,4,20.704,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),17,4 BHK,1,134.338,4,24.932,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),18,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),18,3 BHK,1,86.424,4,17.718,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),18,3 BHK,1,103.079,4,20.704,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-A (AMBER),18,4 BHK,1,134.338,4,24.932,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-B (BERYL),1,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-B (BERYL),1,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-B (BERYL),1,3 BHK,1,73.757,4,17.307,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-B (BERYL),2,3 BHK,1,85.406,4,18.206,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-B (BERYL),2,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-B (BERYL),2,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-B (BERYL),2,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-B (BERYL),3,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-B (BERYL),3,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-B (BERYL),3,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-B (BERYL),3,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-B (BERYL),4,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-B (BERYL),4,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-B (BERYL),4,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-B (BERYL),4,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-B (BERYL),5,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-B (BERYL),5,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-B (BERYL),5,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-B (BERYL),5,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-B (BERYL),6,3 BHK,1,85.403,4,18.206,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-B (BERYL),6,3 BHK,1,87.369,4,17.307,0,0,undefined,0,-
UPRERAPRJ274689,TOWER-B (BERYL),6,3 BHK,1,73.757,4,17.361,0,0,undefined,0,-
