UPRERAPRJ14252,BRICK RISE DEVELOPERS PVT. LTD.,Residential,GODREJ NEST PHASE-2,Uttar Pradesh,Gautam Buddha Nagar,03-11-2017,30-09-2024,Gautam Buddha Nagar,9503,28.420189,77.493981,Arcop Associates. Pvt. Ltd.
UPRERAPRJ17861,BRICK RISE DEVELOPERS PVT. LTD.,Residential,GODREJ NURTURE PHASE-1,Uttar Pradesh,Gautam Buddha Nagar,30-10-2018,29-03-2025,Gautam Buddha Nagar,26380,28.420189,77.493981,Arcop Associates. Pvt. Ltd.
UPRERAPRJ936659,E HOMES INFRASTRUCTURE PVT LTD,Commercial,THE JEWEL OF NOIDA (PHASE IV) - AVENUES AT BURJ NOIDA,Uttar Pradesh,Gautam Buddha Nagar,02-02-2019,04-11-2028,Gautam Buddha Nagar,698,28.575438,77.381541,DESIGNARCH CONSULTANTS PVT. LTD.
UPRERAPRJ335841,NOIDA CYBER PARK PVT. LTD.,Commercial,NOIDA CYBER HUB,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,2142,28.36484,77.22027,Kapil Razdan
UPRERAPRJ17861,BRICK RISE DEVELOPERS PVT. LTD.,Residential,GODREJ NURTURE PHASE-1,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,9503,28.420189,77.493981,Arcop Associates. Pvt. Ltd.
UPRERAPRJ335841,NOIDA CYBER PARK PVT. LTD.,Commercial,NOIDA CYBER HUB,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,2142,28.36484,77.22027,Kapil Razdan
UPRERAPRJ335841,NOIDA CYBER PARK PVT. LTD.,Commercial,NOIDA CYBER HUB,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,2142,28.36484,77.22027,Kapil Razdan
UPRERAPRJ335841,NOIDA CYBER PARK PVT. LTD.,Commercial,NOIDA CYBER HUB,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,2142,28.36484,77.22027,Kapil Razdan
UPRERAPRJ335841,NOIDA CYBER PARK PVT. LTD.,Commercial,NOIDA CYBER HUB,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,2142,28.36484,77.22027,Kapil Razdan
UPRERAPRJ335841,NOIDA CYBER PARK PVT. LTD.,Commercial,NOIDA CYBER HUB,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,2142,28.36484,77.22027,Kapil Razdan
UPRERAPRJ335841,NOIDA CYBER PARK PVT. LTD.,Commercial,NOIDA CYBER HUB,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,2142,28.36484,77.22027,Kapil Razdan
UPRERAPRJ3250,NOBILITY ESTATES PRIVATE LIMITED,Residential,ATS LE GRANDIOSE -PHASE-I,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,53908,28.425123,77.487052,AR.GAURAV SOOD
UPRERAPRJ936659,E HOMES INFRASTRUCTURE PVT LTD,Commercial,THE JEWEL OF NOIDA (PHASE IV) - AVENUES AT BURJ NOIDA,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,9503,28.420189,77.493981,Arcop Associates. Pvt. Ltd.
UPRERAPRJ335841,NOIDA CYBER PARK PVT. LTD.,Commercial,NOIDA CYBER HUB,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,2142,28.36484,77.22027,Kapil Razdan
UPRERAPRJ3250,NOBILITY ESTATES PRIVATE LIMITED,Residential,ATS LE GRANDIOSE -PHASE-I,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,53908,28.425123,77.487052,AR.GAURAV SOOD
UPRERAPRJ936659,E HOMES INFRASTRUCTURE PVT LTD,Commercial,THE JEWEL OF NOIDA (PHASE IV) - AVENUES AT BURJ NOIDA,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,9503,28.420189,77.493981,Arcop Associates. Pvt. Ltd.
UPRERAPRJ274689,SUBLIME REALTECH PRIVATE LIMITED,Mixed,SPRING ELMAS,Uttar Pradesh,Gautam Buddha Nagar,30-10-2018,29-03-2025,Gautam Buddha Nagar,9503,28.420189,77.493981,Arcop Associates. Pvt. Ltd.
UPRERAPRJ4514,ACE INFRACITY DEVELOPERS PRIVATE LIMITED,Residential,ACE PARKWAY,Uttar Pradesh,Gautam Buddha Nagar,02-02-2019,04-11-2028,Gautam Buddha Nagar,9503,28.420189,77.493981,Arcop Associates. Pvt. Ltd.
UPRERAPRJ145318,ROSEBERRY ESTATE LLP,Mixed,GODREJ WOODS PHASE II,Uttar Pradesh,Gautam Buddha Nagar,17-12-2022,15-12-2029,Dadri,20000,28.561903,77.483416,VIPIN KUMAR
UPRERAPRJ10669,ROSSARI CONSTRUCTIONS PVT LTD,Residential,GOLDEN AVENUE,Uttar Pradesh,Meerut,09-08-2017,31-12-2021,Gautam Buddha Nagar,45604,28.432134376020038,77.48222608531343,Raj Kumar 
UPRERAPRJ11140,PUSHPANJALI CONSTRUCTIONS PRIVATE LIMITED,Residential,PUSHPANJALI PLANET (PUSHPANJALI HABITAT),Uttar Pradesh,Agra,09-08-2017,31-12-2021,Gautam Buddha Nagar,20602,71.210076,28.332727,Ar. Abhishek Verma
UPRERAPRJ877113,PEYUSH INFRAREALTORS LLP,Residential,PEARL GREEN,Uttar Pradesh,Moradabad,14-08-2017,30-04-2022,Mawana,4561,29.092278490647473,77.87503068331351,SANDEEP TANDON
UPRERAPRJ121123,WONDROUS BUILDMART PRIVATE LIMITED,Residential,ELDECO LIVE BY THE GREENS PHASE-II,Uttar Pradesh,Gautam Buddha Nagar,11-10-2024,15-04-2029,Karchhana,7237,25.38907,81.890277,Apurba Borah
UPRERAPRJ4253,SCC BUILDERS PVT. LTD.,Residential,"SCC SAPPHIRE PHASE-I BLOCK B,C,D & E",Uttar Pradesh,Ghaziabad,16-09-2019,31-07-2024,Lucknow,2077,26.835191,80.926748,Ar. Chitranshu Khare - Point Architects Pvt Ltd
UPRERAPRJ735034,SCC BUILDERS PVT. LTD.,Residential,SCC BLOSSOM (PMAY) PH-1 BLOCK X,Uttar Pradesh,Ghaziabad,07-10-2017,31-12-2021,Agra,34064,27.152812,78.034101,Theme Consultants
UPRERAPRJ171530,SCC BUILDERS PVT. LTD.,Commercial,"SCC BLOSSOM (PMAY) COMMERCIAL BLOCK, NURSING HOME AND NURSERY SCHOOL",Uttar Pradesh,Ghaziabad,28-07-2023,30-06-2027,Moradabad,39635.08,28.911571,78.720462,Vinayak Gupta
UPRERAPRJ12692,SVS DEVELOPERS,Residential,APPLE RESIDENCY,Uttar Pradesh,Kanpur Nagar,13-04-2018,30-04-2023,Sarojini Nagar,13486,26.813444,80.992733,Md. Amanullah
UPRERAPRJ335841,NOIDA CYBER PARK PVT. LTD.,Commercial,NOIDA CYBER HUB,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,2142,28.36484,77.22027,Kapil Razdan
UPRERAPRJ14252,BRICK RISE DEVELOPERS PVT. LTD.,Residential,GODREJ NEST PHASE-2,Uttar Pradesh,Gautam Buddha Nagar,03-11-2017,30-09-2024,Gautam Buddha Nagar,9503,28.420189,77.493981,Arcop Associates. Pvt. Ltd.
UPRERAPRJ10669,ROSSARI CONSTRUCTIONS PVT LTD,Residential,GOLDEN AVENUE,Uttar Pradesh,Meerut,02-02-2019,04-11-2028,Gautam Buddha Nagar,20602,71.210076,28.332727,Ar. Abhishek Verma
UPRERAPRJ793157/10/2024,"OMAXE PANCHAM REALCON PVT. LTD. (FOMERLY PANCHAM REALCON PVT. LTD.)
AVIRAL COLONIZERS PRIVATE LIMITED
BEAUTIFUL LANDBASE PRIVATE LIMITED
SATKAR COLONISERS PRIVATE LIMITED",Residential,AANANDA NEW TOWER,Uttar Pradesh,Prayagraj,14-01-2022,20-10-2027,Gautam Buddha Nagar,20602,71.210076,28.332727,Ar. Abhishek Verma
UPRERAPRJ900072,PROTOSTAR INFRAESTATES PVT LTD,Residential,CELESTIA,Uttar Pradesh,Lucknow,14-08-2017,30-04-2022,Mawana,4561,29.092278490647473,77.87503068331351,SANDEEP TANDON
UPRERAPRJ11140,PUSHPANJALI CONSTRUCTIONS PRIVATE LIMITED,Residential,PUSHPANJALI PLANET (PUSHPANJALI HABITAT),Uttar Pradesh,Agra,11-10-2024,15-04-2029,Karchhana,7237,25.38907,81.890277,Apurba Borah
UPRERAPRJ877113,PEYUSH INFRAREALTORS LLP,Residential,PEARL GREEN,Uttar Pradesh,Moradabad,16-09-2019,31-07-2024,Lucknow,2077,26.835191,80.926748,Ar. Chitranshu Khare - Point Architects Pvt Ltd
UPRERAPRJ15656,OMAXE LIMITED,Residential,GH-6 (EWS & LIG) AT OMAXE INTEGRATED TOWNSHIP,Uttar Pradesh,Lucknow,07-10-2017,31-12-2021,Agra,34064,27.152812,78.034101,Theme Consultants
UPRERAPRJ121123,WONDROUS BUILDMART PRIVATE LIMITED,Residential,ELDECO LIVE BY THE GREENS PHASE-II,Uttar Pradesh,Gautam Buddha Nagar,28-07-2023,30-06-2027,Moradabad,39635.08,28.911571,78.720462,Vinayak Gupta
UPRERAPRJ4253,SCC BUILDERS PVT. LTD.,Residential,"SCC SAPPHIRE PHASE-I BLOCK B,C,D & E",Uttar Pradesh,Ghaziabad,13-04-2018,30-04-2023,Sarojini Nagar,13486,26.813444,80.992733,Md. Amanullah
UPRERAPRJ171530,SCC BUILDERS PVT. LTD.,Commercial,"SCC BLOSSOM (PMAY) COMMERCIAL BLOCK, NURSING HOME AND NURSERY SCHOOL",Uttar Pradesh,Ghaziabad,30-06-2021,31-12-2026,Gautam Buddha Nagar,15572,28.418280023285763,77.48763797780258,Mr. Kulmeet Shangari
UPRERAPRJ245194,SCC BUILDERS PVT. LTD.,Residential,SCC BLOSSOM (PMAY) PH-2 BLOCK C AND BLOCK D,Uttar Pradesh,Ghaziabad,31-07-2017,31-12-2018,Ghaziabad,11348,28.709326,77.423765,ANUJ AGARWAL
UPRERAPRJ5381,OMAXE PANCHAM REALCON PVT. LTD. (FOMERLY PANCHAM REALCON PVT. LTD.),Residential,OMAXE AANANDA (HITECH TOWNSHIP) TOWER - F,Uttar Pradesh,Prayagraj,16-04-2019,30-05-2021,Ghaziabad,2872,28.705489,77.436161,ANUJ AGARWAL ARCHITECTS
UPRERAPRJ575706,WONDROUS BUILDMART PRIVATE LIMITED,Residential,ELDECO LIVE BY THE GREENS PHASE -III,Uttar Pradesh,Gautam Buddha Nagar,16-04-2019,30-06-2024,Ghaziabad,5703,28.705489,77.436161,ANUJ AGARWAL ARCHITECTS
UPRERAPRJ6922,UPPAL CHADHA HI-TECH DEVELOPERS PVT. LTD.,Residential,UCHDPL-SECTOR-2-PLOTS,Uttar Pradesh,Ghaziabad,29-09-2017,24-12-2020,Kanpur,1981,25.39000545927248,81.8903247461407,Apurba Bohra 
UPRERAPRJ229635,UPPAL CHADHA HI-TECH DEVELOPERS PVT. LTD.,Residential,UCHDPL-SECTOR-1-OAK WOOD ENCLAVE- PLOTS,Uttar Pradesh,Ghaziabad,29-07-2017,18-04-2023,Karchhana,7238,25.388968,81.890231,PRAKASH KUMAR
UPRERAPRJ335841,NOIDA CYBER PARK PVT. LTD.,Commercial,NOIDA CYBER HUB,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,2142,28.36484,77.22027,Kapil Razdan
UPRERAPRJ3250,NOBILITY ESTATES PRIVATE LIMITED,Residential,ATS LE GRANDIOSE -PHASE-I,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,53908,28.425123,77.487052,AR.GAURAV SOOD
UPRERAPRJ335841,NOIDA CYBER PARK PVT. LTD.,Commercial,NOIDA CYBER HUB,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,2142,28.36484,77.22027,Kapil Razdan
UPRERAPRJ3250,NOBILITY ESTATES PRIVATE LIMITED,Residential,ATS LE GRANDIOSE -PHASE-I,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,53908,28.425123,77.487052,AR.GAURAV SOOD
UPRERAPRJ17861,BRICK RISE DEVELOPERS PVT. LTD.,Residential,GODREJ NURTURE PHASE-1,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,53908,28.425123,77.487052,AR.GAURAV SOOD
UPRERAPRJ335841,NOIDA CYBER PARK PVT. LTD.,Commercial,NOIDA CYBER HUB,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,2142,28.36484,77.22027,Kapil Razdan
UPRERAPRJ3250,NOBILITY ESTATES PRIVATE LIMITED,Residential,ATS LE GRANDIOSE -PHASE-I,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,53908,28.425123,77.487052,AR.GAURAV SOOD
UPRERAPRJ17861,BRICK RISE DEVELOPERS PVT. LTD.,Residential,GODREJ NURTURE PHASE-1,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,9503,28.420189,77.493981,Arcop Associates. Pvt. Ltd.
UPRERAPRJ793157/10/2024,"OMAXE PANCHAM REALCON PVT. LTD. (FOMERLY PANCHAM REALCON PVT. LTD.)
AVIRAL COLONIZERS PRIVATE LIMITED
BEAUTIFUL LANDBASE PRIVATE LIMITED
SATKAR COLONISERS PRIVATE LIMITED",Residential,AANANDA NEW TOWER,Uttar Pradesh,Prayagraj,02-02-2019,04-11-2028,Gautam Buddha Nagar,20602,71.210076,28.332727,Ar. Abhishek Verma
UPRERAPRJ335841,NOIDA CYBER PARK PVT. LTD.,Commercial,NOIDA CYBER HUB,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,2142,28.36484,77.22027,Kapil Razdan
UPRERAPRJ3250,NOBILITY ESTATES PRIVATE LIMITED,Residential,ATS LE GRANDIOSE -PHASE-I,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,53908,28.425123,77.487052,AR.GAURAV SOOD
UPRERAPRJ17861,BRICK RISE DEVELOPERS PVT. LTD.,Residential,GODREJ NURTURE PHASE-1,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,9503,28.420189,77.493981,Arcop Associates. Pvt. Ltd.
UPRERAPRJ773536,ROSEBERRY ESTATE LLP,Residential,GODREJ WOODS PHASE-3,Uttar Pradesh,Gautam Buddha Nagar,02-02-2019,04-11-2028,Gautam Buddha Nagar,45604,28.432134376020038,77.48222608531343,Raj Kumar 
UPRERAPRJ10669,ROSSARI CONSTRUCTIONS PVT LTD,Residential,GOLDEN AVENUE,Uttar Pradesh,Meerut,02-02-2019,04-11-2028,Gautam Buddha Nagar,45604,28.432134376020038,77.48222608531343,Raj Kumar 
UPRERAPRJ335841,NOIDA CYBER PARK PVT. LTD.,Commercial,NOIDA CYBER HUB,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,2142,28.36484,77.22027,Kapil Razdan
UPRERAPRJ3250,NOBILITY ESTATES PRIVATE LIMITED,Residential,ATS LE GRANDIOSE -PHASE-I,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,53908,28.425123,77.487052,AR.GAURAV SOOD
UPRERAPRJ14252,BRICK RISE DEVELOPERS PVT. LTD.,Residential,GODREJ NEST PHASE-2,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,53908,28.425123,77.487052,AR.GAURAV SOOD
UPRERAPRJ335841,NOIDA CYBER PARK PVT. LTD.,Commercial,NOIDA CYBER HUB,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,2142,28.36484,77.22027,Kapil Razdan
UPRERAPRJ3250,NOBILITY ESTATES PRIVATE LIMITED,Residential,ATS LE GRANDIOSE -PHASE-I,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,53908,28.425123,77.487052,AR.GAURAV SOOD
UPRERAPRJ17861,BRICK RISE DEVELOPERS PVT. LTD.,Residential,GODREJ NURTURE PHASE-1,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,9503,28.420189,77.493981,Arcop Associates. Pvt. Ltd.
UPRERAPRJ335841,NOIDA CYBER PARK PVT. LTD.,Commercial,NOIDA CYBER HUB,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,2142,28.36484,77.22027,Kapil Razdan
UPRERAPRJ3250,NOBILITY ESTATES PRIVATE LIMITED,Residential,ATS LE GRANDIOSE -PHASE-I,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,53908,28.425123,77.487052,AR.GAURAV SOOD
UPRERAPRJ14252,BRICK RISE DEVELOPERS PVT. LTD.,Residential,GODREJ NEST PHASE-2,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,53908,28.425123,77.487052,AR.GAURAV SOOD
UPRERAPRJ936659,E HOMES INFRASTRUCTURE PVT LTD,Commercial,THE JEWEL OF NOIDA (PHASE IV) - AVENUES AT BURJ NOIDA,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,9503,28.420189,77.493981,Arcop Associates. Pvt. Ltd.
UPRERAPRJ274689,SUBLIME REALTECH PRIVATE LIMITED,Mixed,SPRING ELMAS,Uttar Pradesh,Gautam Buddha Nagar,31-07-2017,31-12-2022,Gautam Buddha Nagar,26380,28.420189,77.493981,Arcop Associates. Pvt. Ltd.
UPRERAPRJ4514,ACE INFRACITY DEVELOPERS PRIVATE LIMITED,Residential,ACE PARKWAY,Uttar Pradesh,Gautam Buddha Nagar,02-02-2019,04-11-2028,Gautam Buddha Nagar,698,28.575438,77.381541,DESIGNARCH CONSULTANTS PVT. LTD.
UPRERAPRJ773536,ROSEBERRY ESTATE LLP,Residential,GODREJ WOODS PHASE-3,Uttar Pradesh,Gautam Buddha Nagar,17-12-2022,15-12-2029,Dadri,20000,28.561903,77.483416,VIPIN KUMAR
UPRERAPRJ10669,ROSSARI CONSTRUCTIONS PVT LTD,Residential,GOLDEN AVENUE,Uttar Pradesh,Meerut,09-08-2017,31-12-2021,Gautam Buddha Nagar,45604,28.432134376020038,77.48222608531343,Raj Kumar 
UPRERAPRJ900072,PROTOSTAR INFRAESTATES PVT LTD,Residential,CELESTIA,Uttar Pradesh,Lucknow,09-08-2017,31-12-2021,Gautam Buddha Nagar,7653,28.558,77.351,Ar. Abhishek Verma C.o. RSP Design Consultants Pvt. Ltd.
UPRERAPRJ11140,PUSHPANJALI CONSTRUCTIONS PRIVATE LIMITED,Residential,PUSHPANJALI PLANET (PUSHPANJALI HABITAT),Uttar Pradesh,Agra,14-08-2017,30-04-2022,Mawana,4561,29.092278490647473,77.87503068331351,SANDEEP TANDON
UPRERAPRJ15656,OMAXE LIMITED,Residential,GH-6 (EWS & LIG) AT OMAXE INTEGRATED TOWNSHIP,Uttar Pradesh,Lucknow,11-10-2024,15-04-2029,Karchhana,7237,25.38907,81.890277,Apurba Borah
UPRERAPRJ121123,WONDROUS BUILDMART PRIVATE LIMITED,Residential,ELDECO LIVE BY THE GREENS PHASE-II,Uttar Pradesh,Gautam Buddha Nagar,16-09-2019,31-07-2024,Lucknow,2077,26.835191,80.926748,Ar. Chitranshu Khare - Point Architects Pvt Ltd
UPRERAPRJ4253,SCC BUILDERS PVT. LTD.,Residential,"SCC SAPPHIRE PHASE-I BLOCK B,C,D & E",Uttar Pradesh,Ghaziabad,07-10-2017,31-12-2021,Agra,34064,27.152812,78.034101,Theme Consultants
UPRERAPRJ171530,SCC BUILDERS PVT. LTD.,Commercial,"SCC BLOSSOM (PMAY) COMMERCIAL BLOCK, NURSING HOME AND NURSERY SCHOOL",Uttar Pradesh,Ghaziabad,28-07-2023,30-06-2027,Moradabad,13486,26.813444,80.992733,Md. Amanullah
UPRERAPRJ245194,SCC BUILDERS PVT. LTD.,Residential,SCC BLOSSOM (PMAY) PH-2 BLOCK C AND BLOCK D,Uttar Pradesh,Ghaziabad,28-07-2023,30-06-2027,Moradabad,15572,28.418280023285763,77.48763797780258,Mr. Kulmeet Shangari
UPRERAPRJ12692,SVS DEVELOPERS,Residential,APPLE RESIDENCY,Uttar Pradesh,Kanpur Nagar,31-07-2017,31-12-2018,Ghaziabad,11348,28.709326,77.423765,ANUJ AGARWAL
UPRERAPRJ2527,UPPAL CHADHA HI-TECH DEVELOPERS PVT. LTD.,Residential,SECTOR-5-EWS/LIG,Uttar Pradesh,Ghaziabad,16-04-2019,30-05-2021,Ghaziabad,11348,28.709326,77.423765,ANUJ AGARWAL
UPRERAPRJ380846,OMAXE PANCHAM REALCON PVT. LTD. (FOMERLY PANCHAM REALCON PVT. LTD.),Commercial,OMAXE CITY SANGAM PLAZA,Uttar Pradesh,Prayagraj,23-04-2019,31-08-2022,Ghaziabad,2872,28.705489,77.436161,ANUJ AGARWAL ARCHITECTS
UPRERAPRJ575706,WONDROUS BUILDMART PRIVATE LIMITED,Residential,ELDECO LIVE BY THE GREENS PHASE -III,Uttar Pradesh,Gautam Buddha Nagar,16-04-2019,30-06-2024,Ghaziabad,5703,28.705489,77.436161,ANUJ AGARWAL ARCHITECTS
UPRERAPRJ12323,WORDTECH INFRAPROMOTERS P LTD,Residential,VASUNDHARA APARTMENT,Uttar Pradesh,Rampur,29-09-2017,24-12-2020,Kanpur,4896,26 31'21.23' N,80 15'31.10' E,Uma Shanker
UPRERAPRJ250078,UPPAL CHADHA HI-TECH DEVELOPERS PVT. LTD.,Residential,UCHDPL-VERIDIA-5-OAKWOOD ENCLAVE,Uttar Pradesh,Ghaziabad,29-09-2017,24-12-2020,Kanpur,18872,28.64982,77.51002,Niraj Kumar nanda
UPRERAPRJ6922,UPPAL CHADHA HI-TECH DEVELOPERS PVT. LTD.,Residential,UCHDPL-SECTOR-2-PLOTS,Uttar Pradesh,Ghaziabad,29-09-2017,24-12-2020,Kanpur,1981,25.39000545927248,81.8903247461407,Apurba Bohra 
UPRERAPRJ303390,GODREJ PROPERTIES LIMITED,Mixed,GODREJ TROPICAL ISLE,Uttar Pradesh,Gautam Buddha Nagar,29-07-2017,18-04-2023,Karchhana,7238,25.388968,81.890231,PRAKASH KUMAR
UPRERAPRJ308567,SAM INDIA ABHIMANYU HOUSING,Residential,PALM OLYMPIA PH 2,Uttar Pradesh,Gautam Buddha Nagar,29-07-2017,18-04-2023,Karchhana,5575,28.9671223,79.3747141,Pawan Bhatt
UPRERAPRJ4909,RAJESH PROJECTS (INDIA) PVT. LTD,Residential,RG LUXURY HOMES-4 (TOWER J K & L),Uttar Pradesh,Gautam Buddha Nagar,01-10-2022,28-12-2025,Ghaziabad,9472,28.6603,77.4962,Niraj Kumar Nanda 
UPRERAPRJ13342,RAJIV RANJAN KUMAR SINGH,Residential,HARI ENCLAVE,Uttar Pradesh,Varanasi,04-10-2017,31-12-2018,Ghaziabad,305911,28.66855,77.48724,NA
UPRERAPRJ4723,RAJESH PROJECTS (INDIA) PVT. LTD,Residential,"RG LUXURY HOMES - TOWER B, C, D & E",Uttar Pradesh,Gautam Buddha Nagar,24-08-2020,30-06-2021,Ghaziabad,99041,28.6608,77.4954,Niraj Kumar Nanda
UPRERAPRJ783951/04/2024,PRASU DEVELOPERS LLP,Residential,SKA DESTINY ONE,Uttar Pradesh,Gautam Buddha Nagar,22-07-2023,28-02-2030,Gautam Buddha Nagar,25000,28.470636,77.452858,Ar. Avanish Srivastav
UPRERAPRJ358013,"OMAXE PANCHAM REALCON PVT. LTD. (FOMERLY PANCHAM REALCON PVT. LTD.)
BEAUTIFUL LANDBASE PRIVATE LIMITED
UTKRISHT REAL ESTATE & ASSOCIATES PRIVATE LIMITED",Residential,OMAXSHIVA3,Uttar Pradesh,Prayagraj,22-07-2023,30-04-2028,Gautam Buddha Nagar,33050,28.3659,77.2511,Mr. Vishal Sharma
UPRERAPRJ919772,OMEGA DEVELOPER AND BUILDERS,Residential,WINDSOR GREENS PHASE-2,Uttar Pradesh,Lucknow,01-08-2017,30-09-2020,Gautam Buddha Nagar,20332,28*36’17N,77*26’59E,
UPRERAPRJ4661,OMEGA DEVELOPER AND BUILDERS,Residential,OMEGA PRESIDENCY,Uttar Pradesh,Lucknow,01-08-2017,30-09-2020,Gautam Buddha Nagar,18016,28*36’17N,77*26’59E,
UPRERAPRJ10833,PERFECT PROPBUILD PVT LTD (ANTRIKSH GROUP),Residential,ANTRIKSH KANBALL 3G & FOREST(1),Uttar Pradesh,Gautam Buddha Nagar,01-08-2017,30-09-2020,Gautam Buddha Nagar,22830,28*36’17N,77*26’59E,
UPRERAPRJ692448,SIDDHARTHA DEVELOPERS,Residential,PASSION ROYAL COTTAGE,Uttar Pradesh,Kanpur Nagar,08-04-2024,20-01-2029,Gautam Buddha Nagar,23655,28.49698,77.52111,BRIJ INDIA ARCHITECTS
UPRERAPRJ10309,RATAN HOUSING DEVELOPMENT LIMITED,Residential,RATAN ORBIT (PHASE-II),Uttar Pradesh,Kanpur Nagar,15-08-2017,14-07-2021,Agra,10192,25.388455,81.892688,Apurba Bohra
UPRERAPRJ339261,"VASUDEV ELEMENTS
VIJAY ASSOCIATES WADHWA",Residential,VASUDEV ELEMENTS (PHASE-1),Uttar Pradesh,Mathura,11-09-2020,31-03-2021,Lucknow,2077,26.921111,80.885278,42 MM Architecture
UPRERAPRJ335841,NOIDA CYBER PARK PVT. LTD.,Commercial,NOIDA CYBER HUB,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,2142,28.36484,77.22027,Kapil Razdan
UPRERAPRJ14252,BRICK RISE DEVELOPERS PVT. LTD.,Residential,GODREJ NEST PHASE-2,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,53908,28.425123,77.487052,AR.GAURAV SOOD
UPRERAPRJ936659,E HOMES INFRASTRUCTURE PVT LTD,Commercial,THE JEWEL OF NOIDA (PHASE IV) - AVENUES AT BURJ NOIDA,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,9503,28.420189,77.493981,Arcop Associates. Pvt. Ltd.
UPRERAPRJ4514,ACE INFRACITY DEVELOPERS PRIVATE LIMITED,Residential,ACE PARKWAY,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,26380,28.420189,77.493981,Arcop Associates. Pvt. Ltd.
UPRERAPRJ773536,ROSEBERRY ESTATE LLP,Residential,GODREJ WOODS PHASE-3,Uttar Pradesh,Gautam Buddha Nagar,05-12-2022,31-05-2025,Gautam Buddha Nagar,698,28.575438,77.381541,DESIGNARCH CONSULTANTS PVT. LTD.
