XID,URL,Name,Price
r353147,https://www.magicbricks.com/park-59-wakad-pune-pdpid-4d4235333235373031,Park 59,Rs 85.2 Lac - Rs 1.23 Cr
r168649,https://www.magicbricks.com/f5-felicia-hadapsar-pune-pdpid-4d4235303735353239,F5 Felicia,Call For Price
r411449,https://www.magicbricks.com/atco-la-vivant-sarjapur-bangalore-pdpid-4d4235343136363939,ATCO LA VIVANT,Rs 1.43 Cr - Rs 3.05 Cr
r414987,https://www.magicbricks.com/praneeth-pbr-pranav-ixora-hyder-nagar-hyderabad-pdpid-4d4235343137313535,Praneeth PBR Pranav Ixora,Rs 99.2 Lac - Rs 2.37 Cr
r317381,https://www.magicbricks.com/trendsquare-ortus-phase-2-amrutahalli-bangalore-pdpid-4d4235333331343637,Trendsquare Ortus Phase 2,Rs 96.6 Lac - Rs 1.05 Cr
r1239,https://www.magicbricks.com/bptp-pride-sector-77-faridabad-pdpid-4d4235313138383435,BPTP Pride,Rs 74 Lac - Rs 87.8 Lac
r5456,https://www.magicbricks.com/puri-emerald-bay-sector-104-gurgaon-pdpid-4d4235303139333433,Puri Emerald Bay,Rs 2.0 Cr - Rs 3.60 Cr
r401060,https://www.magicbricks.com/sansa-county-by-auro-tattva-sector-ii-patancheru-hyderabad-pdpid-4d4235343138373935,Sansa County By Auro Tattva Sector II,Rs 2.59 Cr - Rs 2.70 Cr
r396420,https://www.magicbricks.com/puri-the-aravallis-sector-61-gurgaon-pdpid-4d4235333333383533,Puri The Aravallis,Rs 4.50 Cr - Rs 6.19 Cr
r380493,https://www.magicbricks.com/trimurty-divinity-c-scheme-jaipur-pdpid-4d4235333236323031,Trimurty Divinity,Rs 2.89 Cr - Rs 4.10 Cr
r1598,https://www.magicbricks.com/vishesh-balaji-symphony-panvel-navi-mumbai-pdpid-4d4235303239303035,Vishesh Balaji Symphony,Rs 93.7 Lac - Rs 1.23 Cr
r412796,https://www.magicbricks.com/pyramid-alban-sector-71-gurgaon-pdpid-4d4235343231373235,Pyramid Alban,Rs 3.58 Cr - Rs 7.28 Cr
r290685,https://www.magicbricks.com/godrej-nest-sector-150-noida-pdpid-4d4235313039383631,Godrej Nest,Rs 1.03 Cr - Rs 4.04 Cr
r473,https://www.magicbricks.com/dlf-capital-greens-1-and-2-moti-nagar-new-delhi-pdpid-4d4235303031303330,DLF Capital Greens 1 and 2,Rs 2.53 Cr - Rs 5.10 Cr
r399087,https://www.magicbricks.com/candeur-twins-miyapur-hyderabad-pdpid-4d4235333337353231,Candeur Twins,Rs 1.20 Cr - Rs 1.56 Cr
r335143,https://www.magicbricks.com/ashraya-villas-thudiyalur-coimbatore-pdpid-4d4235313235383831,Ashraya Villas,Rs 45.6 Lac - Rs 52.9 Lac
r395606,https://www.magicbricks.com/maple-sky-residences-at-navins-starwood-towers-medavakkam-chennai-pdpid-4d4235333334303235,Maple Sky Residences At Navins Starwood Towers,Rs 64.0 Lac - Rs 1.04 Cr
r249607,https://www.magicbricks.com/l&t-raintree-boulevard-hebbal-bangalore-pdpid-4d4235303836313833,L&T Raintree Boulevard,Rs 2.12 Cr - Rs 4.82 Cr
r432121,https://www.magicbricks.com/yeskay-regalia-kadavanthra-kochi-pdpid-4d4235303733383438,Yeskay Regalia,Rs 92.3 Lac - Rs 1.14 Cr
r427425,https://www.magicbricks.com/suvarna-city-shadnagar-hyderabad-pdpid-4d4235313739343433,Suvarna City,Rs 1.84 Cr - Rs 1.96 Cr
r152473,https://www.magicbricks.com/krishna-tower-kanpur-road-lucknow-pdpid-4d4235313030313739,Krishna Tower,Rs 39.4 Lac - Rs 57.4 Lac
r389421,https://www.magicbricks.com/pride-panorama-andheri-east-mumbai-pdpid-4d4235343031383933,Landcare Pride Panorama,Call For Price
r97522,https://www.magicbricks.com/balaji-delta-palm-beach-nerul-navi-mumbai-pdpid-4d4235343136393837,Balaji Delta Palm Beach,Rs 2.28 Cr - Rs 6.73 Cr
r403694,https://www.magicbricks.com/raheja-modern-vivarea-mahalakshmi-mumbai-pdpid-4d4235343132333833,Raheja Modern Vivarea,Rs 10.84 Cr - Rs 23.31 Cr
r425143,https://www.magicbricks.com/whispering-glenz-siolim-goa-pdpid-4d4235343236303739,B and F Whispering Glenz,Rs 1.80 Cr - Rs 2.20 Cr
r280367,https://www.magicbricks.com/sattva-park-cubix-devanahalli-bangalore-pdpid-4d4235303936383435,Sattva Park Cubix,Rs 49.5 Lac - Rs 1.14 Cr
r392732,https://www.magicbricks.com/independent-floors-at-dlf-gardencity-enclave-sector-93-gurgaon-pdpid-4d4235333332333035,Independent Floors at DLF Gardencity Enclave,Rs 1.49 Cr - Rs 2.0 Cr
r422225,https://www.magicbricks.com/supadha-gamya-tellapur-hyderabad-pdpid-4d4235343139303435,Supadha Gamya,Rs 1.91 Cr - Rs 3.47 Cr
r379303,https://www.magicbricks.com/aakriti-cyan-tellapur-hyderabad-pdpid-4d4235323933373137,Aakriti Cyan,Rs 81.4 Lac - Rs 1.17 Cr
r146207,https://www.magicbricks.com/saan-verdante-sector-95-gurgaon-pdpid-4d4235303830323837,Saan Verdante,Rs 2.35 Cr - Rs 5.95 Cr
r396809,https://www.magicbricks.com/ashiana-amarah-sector-93-gurgaon-pdpid-4d4235333334353033,Ashiana Amarah,Rs 2.32 Cr - Rs 3.77 Cr
r429892,https://www.magicbricks.com/maximus-city-panvel-navi-mumbai-pdpid-4d4235343233303139,Maximus City,Rs 40.8 Lac - Rs 92.8 Lac
r374658,https://www.magicbricks.com/parksyde-nest-panchvati-nashik-pdpid-4d4235323330313039,Parksyde Nest,Rs 40.0 Lac - Rs 96.3 Lac
r434593,https://www.magicbricks.com/anandi-view-rajarhat-kolkata-pdpid-4d4235343234393639,Anandi View,Rs 25.6 Lac - Rs 53.7 Lac
r430213,https://www.magicbricks.com/sattva-springs-kanakapura-road-bangalore-pdpid-4d4235343232353235,Sattva Springs,Rs 4.79 Cr - Rs 7.0 Cr
r423470,https://www.magicbricks.com/escon-panache-tilpata-karanwas-greater-noida-pdpid-4d4235343139383535,Escon Panache,Rs 2.69 Cr - Rs 3.39 Cr
r214277,https://www.magicbricks.com/aig-royal-noida-extension-greater-noida-pdpid-4d4235313031373139,AIG Royal,Rs 1.55 Cr - Rs 4.83 Cr
r373839,https://www.magicbricks.com/civitech-strings-noida-extension-greater-noida-pdpid-4d4235333330323639,Civitech Strings,Rs 82.1 Lac - Rs 1.33 Cr
r271773,https://www.magicbricks.com/swastik-east-12-shankar-nagar-raipur-pdpid-4d4235313236373531,Swastik East 12,Rs 47.7 Lac - Rs 90.1 Lac
r376782,https://www.magicbricks.com/aastha-atc-majestic-baridih-jamshedpur-pdpid-4d4235333234333939,Aastha ATC Majestic,Call For Price
r369448,https://www.magicbricks.com/abhigna-misty-woods-jp-nagar-bangalore-pdpid-4d4235333131303635,Abhigna Misty Woods,Rs 2.16 Cr - Rs 2.49 Cr
r424417,https://www.magicbricks.com/vajram-newtown-ii-thanisandra-main-road-bangalore-pdpid-4d4235343230363735,Vajram Newtown II,Rs 1.11 Cr - Rs 1.50 Cr
r389311,https://www.magicbricks.com/sumadhuras-gardens-by-the-brook-shamshabad-hyderabad-pdpid-4d4235333335363437,Sumadhuras Gardens By The Brook,Rs 1.01 Cr - Rs 1.34 Cr
r422218,https://www.magicbricks.com/maa-tara-nidhira-apartment-rangamati-kolkata-pdpid-4d4235343239343439?source=newhomes&section=image&position=mainsrp,Maa Tara Nidhira Apartment,Call For Price
r412829,https://www.magicbricks.com/utsav-hills-thudiyalur-coimbatore-pdpid-4d4235343137363439,Utsav Hills,Call For Price
r409855,https://www.magicbricks.com/shilpa-madhuvan-nashik-road-nashik-pdpid-4d4235343232313539,Shilpa Madhuvan,Rs 33.8 Lac - Rs 50.9 Lac
r338307,https://www.magicbricks.com/durga-shivam-heights-doranda-ranchi-pdpid-4d4235343138393837,Durga Shivam Heights,Rs 71.1 Lac - Rs 1.37 Cr
r433009,https://www.magicbricks.com/thimu-kings-court-block-a-kompally-hyderabad-pdpid-4d4235343235343835,Thimu Kings Court Block A,Rs 50.0 Lac - Rs 76.1 Lac
r111461,https://www.magicbricks.com/aryavrat-british-park-hoshangabad-road-bhopal-pdpid-4d4235303233363132,Aryavrat British Park,Rs 31.6 Lac - Rs 2.48 Cr
r370391,https://www.magicbricks.com/sri-nivasam-gajuwaka-visakhapatnam-pdpid-4d4235323133323435,Sri Nivasam,Rs 31.8 Lac - Rs 42.7 Lac
r67272,https://www.magicbricks.com/modi-elegance-gajularamaram-hyderabad-pdpid-4d4235303538323236,Modi Elegance,Rs 46.5 Lac - Rs 86.5 Lac
r374970,https://www.magicbricks.com/dsr-elixir-whitefield-bangalore-pdpid-4d4235323933363533,DSR Elixir,Rs 2.33 Cr - Rs 5.11 Cr
r120709,https://www.magicbricks.com/siddha-sky-em-bypass-kolkata-pdpid-4d4235313030363333,Siddha Sky,Rs 2.87 Cr - Rs 3.98 Cr
r429477,https://www.magicbricks.com/vishnu-priya-tollygunge-kolkata-pdpid-4d4235343231323637,Vishnu Priya,Call For Price
r417968,https://www.magicbricks.com/rambagh-jagatpura-jaipur-pdpid-4d4235343137393239,Rambagh,Rs 1.54 Cr - Rs 3.19 Cr
r419209,https://www.magicbricks.com/nyati-esteban-ii-undri-pune-pdpid-4d4235343137373533,Nyati Esteban II,Rs 81.8 Lac - Rs 1.18 Cr
r1223,https://www.magicbricks.com/sikka-the-crown-of-noida-sector-143-noida-pdpid-4d4235303138303731,Sikka The Crown of Noida,Rs 87.5 Lac - Rs 1.42 Cr
r263981,https://www.magicbricks.com/arihant-clan-aalishan-kharghar-navi-mumbai-pdpid-4d4235303935373935,Arihant Clan Aalishan,Rs 1.21 Cr - Rs 1.66 Cr
r18546,https://www.magicbricks.com/runwal-codename-enchanted-kolshet-thane-pdpid-4d4235333237303737,Runwal Codename Enchanted,Rs 66.4 Lac - Rs 1.12 Cr
r430897,https://www.magicbricks.com/satra-nexus-jogeshwari-east-mumbai-pdpid-4d4235343232363331,Satra Nexus,Rs 1.09 Cr - Rs 1.64 Cr
r425378,https://www.magicbricks.com/kohinoor-alora-nirman-nagar-jaipur-pdpid-4d4235343231333633,Kohinoor Alora,Rs 1.02 Cr - Rs 1.10 Cr
r373531,https://www.magicbricks.com/turnstone-the-medallion-sector-82-jlpl-industry-area-mohali-pdpid-4d4235323239363733,Turnstone The Medallion,Rs 1.39 Cr - Rs 2.70 Cr
r273785,https://www.magicbricks.com/srijan-swapno-puron-amtala-kolkata-pdpid-4d4235303939323637,Srijan Swapno Puron,Rs 27.6 Lac - Rs 33.6 Lac
r415631,https://www.magicbricks.com/begraj-prakriti-matigara-siliguri-pdpid-4d4235343137383035,Begraj Prakriti,Call For Price
r423644,https://www.magicbricks.com/the-grasslands-kudasan-gandhinagar-pdpid-4d4235343230383139,The GrassLands,Rs 1.31 Cr - Rs 1.99 Cr
r163033,https://www.magicbricks.com/esthell-golden-square-velachery-chennai-pdpid-4d4235303833313631,Esthell Golden Square,Call For Price
r205909,https://www.magicbricks.com/nandanvan-homes-kalwa-thane-pdpid-4d4235303739383232,Nandanvan Homes,Rs 1.18 Cr - Rs 2.31 Cr
r423518,https://www.magicbricks.com/anandtara-iris-residences-phase-i-mundhwa-pune-pdpid-4d4235343230333233,Anandtara Iris Residences Phase I,Rs 61.1 Lac - Rs 89.9 Lac
r146195,https://www.magicbricks.com/maurya-kanaujee-city-khemni-chak-patna-pdpid-4d4235333332353439,Maurya Kanaujee City,Rs 49.8 Lac - Rs 71.4 Lac
r398175,https://www.magicbricks.com/jeyams-empire-k-k-nagar-trichy-pdpid-4d4235343230313537,Jeyams Empire,Call For Price
r297055,https://www.magicbricks.com/godrej-nature-plus-sohna-sector-33-gurgaon-pdpid-4d4235313132333731,Godrej Nature Plus,Rs 1.36 Cr - Rs 2.96 Cr
r424568,https://www.magicbricks.com/jms-premier-floors-sector-95-gurgaon-pdpid-4d4235343233363135,JMS Premier Floors,Rs 99.0 Lac - Rs 1.33 Cr
r432509,https://www.magicbricks.com/haarvest-hills-velhe-pune-pdpid-4d4235343231393631,Haarvest Hills,Call For Price
r353051,https://www.magicbricks.com/n-b-griha-pravesh-andul-kolkata-pdpid-4d4235323933343137,N B Griha Pravesh,Rs 26 Lac - Rs 27 Lac
r373952,https://www.magicbricks.com/pepper-vine-vennala-kochi-pdpid-4d4235343135333339,Pepper Vine,Rs 64.6 Lac - Rs 79 Lac
r337311,https://www.magicbricks.com/aastha-valley-mango-jamshedpur-pdpid-4d4235313236393735,Aastha Valley,Rs 41 Lac - Rs 45.8 Lac
r383717,https://www.magicbricks.com/jindal-avenue-panvel-navi-mumbai-pdpid-4d4235333930313333,Jindal Avenue,Rs 45.7 Lac - Rs 46.3 Lac
r40476,https://www.magicbricks.com/godrej-platinum-vikhroli-east-mumbai-pdpid-4d4235303232313331,Godrej Platinum,Rs 2.78 Cr - Rs 5.73 Cr
r425079,https://www.magicbricks.com/gajanana-kumetha-vadodara-pdpid-4d4235303834363434,Gajanana,Call For Price
r115417,https://www.magicbricks.com/modi-paradise-homes-hayathnagar-hyderabad-pdpid-4d4235313838303536,Modi Paradise Homes,Rs 50.8 Lac - Rs 71.6 Lac
r307547,https://www.magicbricks.com/navins-starwood-towers-2.0-medavakkam-chennai-pdpid-4d4235313135393439,Navins Starwood Towers 2.0,Rs 72.4 Lac - Rs 85.2 Lac
r405940,https://www.magicbricks.com/shlok-abhilasha-gota-ahmedabad-pdpid-4d4235343133383133,Shlok Abhilasha,Call For Price
r415896,https://www.magicbricks.com/emerald-gardenia-indore-bypass-road-indore-pdpid-4d4235343235303637,Emerald Gardenia,Rs 92.4 Lac - Rs 1.10 Cr
r430231,https://www.magicbricks.com/godrej-nurture-bhandup-west-mumbai-pdpid-4d4235343232353633,Godrej Nurture,Rs 1.39 Cr - Rs 2.66 Cr
r407396,https://www.magicbricks.com/divine-space-tellapur-hyderabad-pdpid-4d4235343039363037,Divine Space,Call For Price
r429985,https://www.magicbricks.com/vijaya-bheri-arcade-adibatla-hyderabad-pdpid-4d4235343235373231,Vijaya Bheri Arcade,Rs 32.2 Lac - Rs 43.7 Lac
r391059,https://www.magicbricks.com/kamdhenu-vogue-sanpada-navi-mumbai-pdpid-4d4235333332353237,Kamdhenu Vogue,Call For Price
r431598,https://www.magicbricks.com/aakar-vastu-square-hudkeshwar-road-nagpur-pdpid-4d4235323837303633,Aakar Vastu Square,Rs 28.6 Lac - Rs 38 Lac
r432910,https://www.magicbricks.com/4-sight-manor-em-bypass-kolkata-pdpid-4d4235303232323338,4 Sight Manor,Rs 1.20 Cr - Rs 1.99 Cr
r417911,https://www.magicbricks.com/sunteck-crescent-park-kalyan-beyond-thane-pdpid-4d4235343138303535,Sunteck Crescent Park,Rs 71.0 Lac - Rs 1.08 Cr
r346853,https://www.magicbricks.com/gloria-padegaon-aurangabad-pdpid-4d4235313836363636,Gloria,Rs 27 Lac - Rs 30.5 Lac
r255783,https://www.magicbricks.com/shri-radha-aqua-gardens-noida-extension-noida-pdpid-4d4235303836313334,Shri Radha Aqua Gardens,Rs 85.1 Lac - Rs 1.39 Cr
r123445,https://www.magicbricks.com/ace-parkway-sector-150-noida-pdpid-4d4235303739373034,ACE Parkway,Rs 1.24 Cr - Rs 5.54 Cr
r382996,https://www.magicbricks.com/metro-regents-park-kharghar-navi-mumbai-pdpid-4d4235333236363433,Metro Regents Park,Rs 55.3 Lac - Rs 97.8 Lac
r7894,https://www.magicbricks.com/capital-athena-noida-extension-greater-noida-pdpid-4d4235303233303936,Capital Athena,Rs 92.5 Lac - Rs 2.45 Cr
r394731,https://www.magicbricks.com/l-and-t-island-cove-mahim-mumbai-pdpid-4d4235343230323135,L and T Island Cove,Rs 2.71 Cr - Rs 5.50 Cr
r389418,https://www.magicbricks.com/kalpataru-vivant-jogeshwari-vikhroli-link-road-mumbai-pdpid-4d4235333332343235,Kalpataru Vivant,Rs 1.13 Cr - Rs 3.55 Cr
r410064,https://www.magicbricks.com/vivaan-aura-zundal-ahmedabad-pdpid-4d4235343136333037,Vivaan Aura,Rs 48.1 Lac - Rs 65.5 Lac
r428412,https://www.magicbricks.com/signatureglobal-titanium-spr-sector-71-gurgaon-pdpid-4d4235343231353933,Signatureglobal Titanium SPR,Rs 3.68 Cr - Rs 6.80 Cr
r386996,https://www.magicbricks.com/folium-by-sumadhura-phase-i-whitefield-bangalore-pdpid-4d4235333236393539,Folium By Sumadhura Phase I,Call For Price
r432469,https://www.magicbricks.com/south-delhi-luxury-floors-greater-kailash-1-new-delhi-pdpid-4d4235333337323339,South Delhi Luxury Floors,Rs 5.62 Cr - Rs 6.50 Cr
r394512,https://www.magicbricks.com/pragjyotish-piya-green-hills-geetanagar-guwahati-pdpid-4d4235333931363439,Pragjyotish Piya Green Hills,Rs 76.2 Lac - Rs 1.64 Cr
r403415,https://www.magicbricks.com/uttarayan-harmony-bagharbari-guwahati-pdpid-4d4235343230333335,Uttarayan Harmony,Call For Price
r404811,https://www.magicbricks.com/apr-praveens-eterno-patighanpur-hyderabad-pdpid-4d4235343038373231,APR Praveens Eterno,Call For Price
r422935,https://www.magicbricks.com/ssvr-niyaara-varthur-bangalore-pdpid-4d4235343139333337,SSVR Niyaara,Rs 1.07 Cr - Rs 1.48 Cr
r400350,https://www.magicbricks.com/rohra-imperial-new-town-kolkata-pdpid-4d4235333934323033,Rohra Imperial,Call For Price
r434421,https://www.magicbricks.com/avantikas-kruthika-raghavendra-colony-hyderabad-pdpid-4d4235313238333137,Avantikas Kruthika,Rs 92.2 Lac - Rs 1.09 Cr
r282227,https://www.magicbricks.com/hubtown-25-south-prabhadevi-mumbai-pdpid-4d4235313538353937,Hubtown 25 South,Rs 18.01 Cr - Rs 45.50 Cr
r6206,https://www.magicbricks.com/parx-laureate-sector-108-noida-pdpid-4d4235303137303534,Parx Laureate,Rs 5.08 Cr - Rs 10.65 Cr
r369868,https://www.magicbricks.com/shapoorji-joyville-hadapsar-annexe-hadapsar-pune-pdpid-4d4235313839323130,Shapoorji Joyville Hadapsar Annexe,Rs 51.0 Lac - Rs 1.60 Cr
r9584,https://www.magicbricks.com/kasturi-eon-homes-hinjewadi-pune-pdpid-4d4235303231333036,Kasturi Eon Homes,Rs 65.7 Lac - Rs 1.41 Cr
r388432,https://www.magicbricks.com/assetz-soho-&-sky-jakkur-bangalore-pdpid-4d4235333239323539,Assetz Soho & Sky,Rs 2.63 Cr - Rs 3.26 Cr
r425957,https://www.magicbricks.com/kings-county-wakad-pune-pdpid-4d4235343232333835,Kings County,Rs 1.24 Cr - Rs 1.95 Cr
r433641,https://www.magicbricks.com/wave-eden-wave-city-ghaziabad-pdpid-4d4235343233373931,Wave Eden,Rs 1.40 Cr - Rs 1.41 Cr
r395716,https://www.magicbricks.com/fusion-the-brook-noida-extension-greater-noida-pdpid-4d4235333333343739,Fusion The Brook,Rs 89.2 Lac - Rs 1.60 Cr
r413924,https://www.magicbricks.com/whispering-winds-behala-kolkata-pdpid-4d4235343236353237,WHISPERING WINDS,Rs 64.3 Lac - Rs 95.9 Lac
r398209,https://www.magicbricks.com/makuta-my-space-2-bachupally-hyderabad-pdpid-4d4235313733323531,Makuta My Space 2,Rs 69.6 Lac - Rs 1.61 Cr
r421650,https://www.magicbricks.com/tirupati-abhinav-homes-ayodhya-bypass-bhopal-pdpid-4d4235303339303231,Tirupati Abhinav Homes,Rs 22.2 Lac - Rs 68.5 Lac
r405319,https://www.magicbricks.com/rishi-coral-wood-bungalows-hoshangabad-road-bhopal-pdpid-4d4235343136373239,Rishi Coral Wood Bungalows,Rs 1.80 Cr Onwards
r372487,https://www.magicbricks.com/sri-aditya-squares-ornate-patancheru-hyderabad-pdpid-4d4235333137303339,Sri Aditya Squares Ornate,Call For Price
r421404,https://www.magicbricks.com/sg-vista-raj-nagar-extension-ghaziabad-pdpid-4d4235343138353033,SG Vista,Rs 1.34 Cr - Rs 1.93 Cr
r405181,https://www.magicbricks.com/m3m-golf-hills-phase-1-sector-79-gurgaon-pdpid-4d4235343030303737,M3M Golf Hills Phase 1,Rs 1.84 Cr - Rs 12.47 Cr
r414403,https://www.magicbricks.com/kshipra-aarohi-avinya-jodhpur-village-ahmedabad-pdpid-4d4235343136393239,Kshipra Aarohi Avinya,Rs 1.65 Cr - Rs 1.73 Cr
r420326,https://www.magicbricks.com/rajapushpa-casa-luxura-kokapet-hyderabad-pdpid-4d4235343139313331,Rajapushpa Casa Luxura,Rs 7.45 Cr - Rs 10.20 Cr
r383498,https://www.magicbricks.com/ksr-signature-4-tellapur-hyderabad-pdpid-4d4235333737363435,KSR Signature 4,Rs 84.0 Lac - Rs 1.54 Cr
r422043,https://www.magicbricks.com/paras-prem-homes-by-shiv-krishna-constructions-ghatkesar-hyderabad-pdpid-4d4235343138393637,Paras Prem Homes by Shiv Krishna Constructions,Call For Price
r429503,https://www.magicbricks.com/oceanus-mythrika-tripadhapuram-trivandrum-pdpid-4d4235313834343737,Oceanus Mythrika,Rs 42.7 Lac - Rs 68.3 Lac
r378799,https://www.magicbricks.com/ashoka-asbl-spectra-financial-district-hyderabad-pdpid-4d4235323939343137,Ashoka ASBL Spectra,Rs 1.88 Cr - Rs 2.18 Cr
r403765,https://www.magicbricks.com/perfect-royal-aura-rajarhat-kolkata-pdpid-4d4235343137393737,Perfect Royal Aura,Rs 37.6 Lac - Rs 46.5 Lac
r419976,https://www.magicbricks.com/shree-sonigara-westmont-tathawade-pune-pdpid-4d4235343231323833,Shree Sonigara Westmont,Call For Price
r344649,https://www.magicbricks.com/l&t-rejuve-360-mulund-west-mumbai-pdpid-4d4235313238303331,L&T Rejuve 360,Rs 1.65 Cr - Rs 3.96 Cr
r395385,https://www.magicbricks.com/eros-sampoornam-phase-ii-sector-2-greater-noida-pdpid-4d4235313732373433,Eros Sampoornam Phase II,Rs 80.3 Lac - Rs 1.40 Cr
r406031,https://www.magicbricks.com/gokulesh-greens-atladra-vadodara-pdpid-4d4235333934333537,Gokulesh Greens,Call For Price
r432441,https://www.magicbricks.com/shreem-sarvada-vadsar-vadodara-pdpid-4d4235343138343935,Shreem Sarvada,Call For Price
r379657,https://www.magicbricks.com/signature-global-city-92-sector-92-gurgaon-pdpid-4d4235333132373533,Signature Global City 92,Rs 1.0 Cr - Rs 1.32 Cr
r411898,https://www.magicbricks.com/anvita-ivana-kollur-hyderabad-pdpid-4d4235333333303031,Anvita Ivana,Rs 1.15 Cr - Rs 1.70 Cr
r423388,https://www.magicbricks.com/puri-diplomatic-residences-sector-111-gurgaon-pdpid-4d4235343139333031,Puri Diplomatic Residences,Rs 4.18 Cr - Rs 7.30 Cr
r425473,https://www.magicbricks.com/mgp-mahaasri-padur-chennai-pdpid-4d4235343230363837,MGP Mahaasri,Call For Price
r423473,https://www.magicbricks.com/anant-the-estate-residences-sector-63a-gurgaon-pdpid-4d4235343139343033,Anant The Estate Residences,Call For Price
r34938,https://www.magicbricks.com/the-county-pailan-kolkata-pdpid-4d4235303730313439,The County,Rs 33.5 Lac - Rs 39.4 Lac
r397273,https://www.magicbricks.com/praneeth-pranav-grove-park-gagillapur-hyderabad-pdpid-4d4235333334333233,Praneeth Pranav Grove Park,Rs 1.84 Cr - Rs 3.88 Cr
r433275,https://www.magicbricks.com/uma-heights-pahartoli-ranchi-pdpid-4d4235313530323635,Uma Heights,Call For Price
r371344,https://www.magicbricks.com/bscpl-bollineni-zion-old-mahabalipuram-road-chennai-chennai-pdpid-4d4235313235373131,BSCPL Bollineni ZION,Rs 60.0 Lac - Rs 1.16 Cr
r424559,https://www.magicbricks.com/one-world-by-metro-&-acrerise-tamando-bhubaneswar-pdpid-4d4235343230383331,One World by Metro & AcreRise,Rs 84.0 Lac - Rs 1.05 Cr
r27954,https://www.magicbricks.com/marathon-nextown-dombivli-east-beyond-thane-pdpid-4d4235303338333339,Marathon Nextown,Rs 26.0 Lac - Rs 79.9 Lac
r327273,https://www.magicbricks.com/county-107-sector-107-noida-pdpid-4d4235313234373439,County 107,Rs 8.0 Cr - Rs 16.50 Cr
r2584,https://www.magicbricks.com/mahagun-mezzaria-sector-78-noida-pdpid-4d4235303230373435,Mahagun Mezzaria,Rs 3.79 Cr - Rs 9.12 Cr
r399091,https://www.magicbricks.com/shree-nagari-1-pipla-nagpur-pdpid-4d4235333232333939,Shree Nagari 1,Rs 37.6 Lac - Rs 48.6 Lac
