XID,List Item,Price
r403291,1397 SQ.FT,₹ 90.81 L
r403291,1565 SQ.FT,₹ 1.02 Cr
r403291,2221 SQ.FT,₹ 1.44 Cr
r403291,2383 SQ.FT,₹ 1.55 Cr
r403291,2512 SQ.FT,₹ 1.63 Cr
r1988,683 SQ.FT,₹ 31.42 L
r1988,874 SQ.FT,₹ 40.2 L
r1988,591 SQ.FT,₹ 27.19 L
r1988,706 SQ.FT,₹ 32.48 L
r1988,827 SQ.FT,₹ 38.04 L
r1988,861 SQ.FT,₹ 39.61 L
r1988,915 SQ.FT,₹ 42.09 L
r1988,1000 SQ.FT,₹ 46 L
r1988,1018 SQ.FT,₹ 46.83 L
r1988,1065 SQ.FT,₹ 48.99 L
r1988,1147 SQ.FT,₹ 52.76 L
r1988,1332 SQ.FT,₹ 61.27 L
r124433,328 SQ.FT,₹ 11.74 L
r124433,335 SQ.FT,₹ 11.99 L
r124433,436 SQ.FT,Price on Request
r124433,546 SQ.FT,Price on Request
r124433,596 SQ.FT,₹ 21.34 L
r124433,636 SQ.FT,Price on Request
r124433,950 SQ.FT,₹ 34.01 L
r45512,1100 SQ.FT,₹ 80.0 L
r434482,750 SQ.FT,₹ 1.94 Cr
r434482,850 SQ.FT,₹ 2.19 Cr
r434482,1050 SQ.FT,₹ 2.81 Cr
r434482,1250 SQ.FT,₹ 3.34 Cr
r434482,1900 SQ.FT,₹ 5.3 Cr
r434482,2250 SQ.FT,₹ 6.09 Cr
r262396,810 SQ.FT,₹ 42.93 L
r262396,896 SQ.FT,₹ 47.49 L
r262396,898 SQ.FT,₹ 47.59 L
r262396,901 SQ.FT,₹ 47.75 L
r262396,914 SQ.FT,₹ 48.44 L
r262396,929 SQ.FT,₹ 49.24 L
r262396,936 SQ.FT,₹ 49.61 L
r262396,939 SQ.FT,₹ 49.77 L
r262396,941 SQ.FT,₹ 49.87 L
r262396,945 SQ.FT,₹ 50.09 L
r262396,955 SQ.FT,₹ 50.62 L
r262396,958 SQ.FT,₹ 50.77 L
r262396,990 SQ.FT,₹ 52.47 L
r262396,1156 SQ.FT,₹ 61.27 L
r262396,1181 SQ.FT,₹ 62.59 L
r262396,1190 SQ.FT,₹ 63.07 L
r262396,1193 SQ.FT,₹ 63.23 L
r262396,1235 SQ.FT,₹ 65.46 L
r10548,1750 SQ.FT,"₹ 2.1 Cr
i"
r10548,2150 SQ.FT,"₹ 2.58 Cr
i"
r10548,2650 SQ.FT,"₹ 3.18 Cr
i"
r67564,755 SQ.FT,₹ 1.24 Cr
r67564,1075 SQ.FT,Price on Request
r67564,1008 SQ.FT,₹ 1.66 Cr
r67564,1118 SQ.FT,₹ 1.84 Cr
r67564,1338 SQ.FT,Price on Request
r67564,1244 SQ.FT,₹ 2.04 Cr
r26016,1300 SQ.FT,₹ 1.95 Cr
r26016,1750 SQ.FT,₹ 2.63 Cr
r433808,1105 SQ.FT,₹ 3.65 Cr
r433808,1170 SQ.FT,₹ 3.86 Cr
r433808,1651 SQ.FT,₹ 5.45 Cr
r433808,1743 SQ.FT,₹ 5.75 Cr
r433808,1842 SQ.FT,₹ 6.08 Cr
r433808,1962 SQ.FT,₹ 6.48 Cr
r420947,318 SQ.FT,₹ 36.0 L
r420947,357 SQ.FT,₹ 40.4 L
r420947,365 SQ.FT,₹ 41.3 L
r420947,389 SQ.FT,₹ 44.09 L
r420947,409 SQ.FT,₹ 46.35 L
r420947,410 SQ.FT,₹ 46.37 L
r420947,444 SQ.FT,₹ 38.74 L
r420947,453 SQ.FT,₹ 39.53 L
r420947,513 SQ.FT,₹ 44.75 L
r420947,522 SQ.FT,₹ 45.53 L
r420947,573 SQ.FT,₹ 49.99 L
r273591,366 SQ.FT,₹ 66.85 L
r273591,369 SQ.FT,₹ 67.39 L
r273591,523 SQ.FT,₹ 95.52 L
r273591,535 SQ.FT,₹ 97.71 L
r273591,581 SQ.FT,₹ 1.06 Cr
r264981,1233 SQ.FT,Price on Request
r264981,1710 SQ.FT,Price on Request
r1345,560 SQ.FT,₹ 67.0 L
r1345,595 SQ.FT,₹ 71.19 L
r1345,630 SQ.FT,₹ 75.37 L
r1345,645 SQ.FT,₹ 77.17 L
r1345,680 SQ.FT,₹ 81.36 L
r1345,690 SQ.FT,₹ 82.55 L
r1345,760 SQ.FT,₹ 90.93 L
r1345,800 SQ.FT,₹ 95.71 L
r1345,1220 SQ.FT,₹ 1.46 Cr
r1345,1230 SQ.FT,₹ 1.47 Cr
r1345,1320 SQ.FT,₹ 1.58 Cr
r1345,1330 SQ.FT,₹ 1.59 Cr
r1345,1380 SQ.FT,₹ 1.65 Cr
r1345,1425 SQ.FT,₹ 1.7 Cr
r1345,1475 SQ.FT,₹ 1.76 Cr
r1345,1650 SQ.FT,₹ 1.97 Cr
r1345,1710 SQ.FT,₹ 2.05 Cr
r1345,2040 SQ.FT,₹ 2.44 Cr
r1345,2105 SQ.FT,₹ 2.52 Cr
r1345,3000 SQ.FT,₹ 3.59 Cr
r1345,3100 SQ.FT,₹ 3.71 Cr
r1345,3200 SQ.FT,₹ 3.83 Cr
r1345,3390 SQ.FT,₹ 4.06 Cr
r1345,4850 SQ.FT,₹ 5.8 Cr
r1345,3900 SQ.FT,₹ 4.67 Cr
r1345,4130 SQ.FT,₹ 4.94 Cr
r1345,4200 SQ.FT,₹ 5.02 Cr
r1345,4560 SQ.FT,₹ 5.46 Cr
r1345,4955 SQ.FT,₹ 5.93 Cr
r1345,5400 SQ.FT,₹ 6.46 Cr
r1345,6550 SQ.FT,₹ 7.84 Cr
r1345,7520 SQ.FT,₹ 9.0 Cr
r1345,9950 SQ.FT,₹ 11.9 Cr
r244025,764 SQ.FT,₹ 60.71 L
r244025,925 SQ.FT,₹ 73.5 L
r244025,926 SQ.FT,₹ 73.58 L
r244025,927 SQ.FT,₹ 73.66 L
r244025,929 SQ.FT,₹ 73.82 L
r244025,1026 SQ.FT,₹ 81.53 L
r244025,898 SQ.FT,₹ 71.36 L
r244025,914 SQ.FT,₹ 72.63 L
r244025,1072 SQ.FT,₹ 85.18 L
r244025,1082 SQ.FT,₹ 85.98 L
r244025,1091 SQ.FT,₹ 86.69 L
r244025,1150 SQ.FT,₹ 91.38 L
r244025,1166 SQ.FT,₹ 92.65 L
r244025,1167 SQ.FT,₹ 92.73 L
r244025,1169 SQ.FT,₹ 92.89 L
r244025,1170 SQ.FT,₹ 92.97 L
r244025,1215 SQ.FT,₹ 96.54 L
r244025,1229 SQ.FT,₹ 97.66 L
r244025,1242 SQ.FT,₹ 98.69 L
r244025,1261 SQ.FT,₹ 1.0 Cr
r244025,1330 SQ.FT,₹ 1.06 Cr
r244025,1333 SQ.FT,₹ 1.06 Cr
r244025,1648 SQ.FT,₹ 1.31 Cr
r244025,1738 SQ.FT,₹ 1.38 Cr
r437157,996 SQ.FT,"₹ 81 L
i"
r437157,1051 SQ.FT,"₹ 85 L
i"
r437157,1361 SQ.FT,"₹ 98 L
i"
r437157,1446 SQ.FT,"₹ 1.03 Cr
i"
r437157,1605 SQ.FT,"₹ 1.31 Cr
i"
r430722,990 SQ.FT,₹ 1.31 Cr
r430722,1243 SQ.FT,₹ 1.55 Cr
r430722,1286 SQ.FT,₹ 1.62 Cr
r22810,1525 SQ.FT,₹ 6.38 Cr
r22810,1840 SQ.FT,₹ 7.7 Cr
r22810,1943 SQ.FT,₹ 8.13 Cr
r22810,2345 SQ.FT,₹ 9.81 Cr
r84159,338 SQ.FT,₹ 34.66 L
r84159,366 SQ.FT,₹ 37.53 L
r84159,514 SQ.FT,₹ 52.71 L
r84159,540 SQ.FT,₹ 55.37 L
r84159,553 SQ.FT,₹ 56.7 L
r84159,554 SQ.FT,Price on Request
r84159,565 SQ.FT,₹ 57.94 L
r84159,577 SQ.FT,₹ 59.17 L
r84159,578 SQ.FT,Price on Request
r84159,635 SQ.FT,₹ 65.11 L
r84159,660 SQ.FT,₹ 67.68 L
r84159,728 SQ.FT,₹ 74.65 L
r84159,732 SQ.FT,₹ 75.06 L
r419735,374 SQ.FT,Price on Request
r224525,257 SQ.FT,₹ 38.07 L
r224525,259 SQ.FT,₹ 38.37 L
r224525,264 SQ.FT,₹ 39.11 L
r224525,268 SQ.FT,₹ 39.7 L
r224525,285 SQ.FT,₹ 42.22 L
r224525,291 SQ.FT,₹ 43.11 L
r224525,322 SQ.FT,₹ 47.7 L
r224525,323 SQ.FT,₹ 47.85 L
r224525,326 SQ.FT,₹ 48.3 L
r224525,327 SQ.FT,₹ 48.45 L
r224525,425 SQ.FT,₹ 62.96 L
r224525,426 SQ.FT,₹ 63.11 L
r224525,435 SQ.FT,₹ 64.45 L
r224525,452 SQ.FT,₹ 66.96 L
r224525,497 SQ.FT,₹ 73.63 L
r224525,504 SQ.FT,₹ 74.67 L
r224525,505 SQ.FT,₹ 74.82 L
r224525,506 SQ.FT,₹ 74.96 L
r29788,3820 SQ.FT,₹ 4.01 Cr
r29788,3821 SQ.FT,Price on Request
r29788,3889 SQ.FT,Price on Request
r29788,3894 SQ.FT,Price on Request
r29788,3947 SQ.FT,Price on Request
r29788,4005 SQ.FT,Price on Request
r29788,4250 SQ.FT,₹ 4.46 Cr
r29788,4540 SQ.FT,₹ 4.77 Cr
r29788,4547 SQ.FT,₹ 4.77 Cr
r7334,905 SQ.FT,₹ 85.98 L
r7334,960 SQ.FT,₹ 91.2 L
r7334,970 SQ.FT,₹ 92.15 L
r7334,1215 SQ.FT,₹ 1.15 Cr
r7334,1250 SQ.FT,₹ 1.19 Cr
r7334,1255 SQ.FT,₹ 1.19 Cr
r7334,1260 SQ.FT,₹ 1.2 Cr
r7334,1275 SQ.FT,₹ 1.21 Cr
r7334,1305 SQ.FT,₹ 1.24 Cr
r7334,1350 SQ.FT,₹ 1.28 Cr
r7334,1150 SQ.FT,Price on Request
r7334,1170 SQ.FT,Price on Request
r7334,1200 SQ.FT,₹ 1.14 Cr
r7334,1390 SQ.FT,Price on Request
r7334,1410 SQ.FT,₹ 1.34 Cr
r7334,1420 SQ.FT,₹ 1.35 Cr
r7334,1430 SQ.FT,₹ 1.36 Cr
r7334,1435 SQ.FT,₹ 1.36 Cr
r7334,1450 SQ.FT,₹ 1.38 Cr
r7334,1455 SQ.FT,₹ 1.38 Cr
r7334,1460 SQ.FT,₹ 1.39 Cr
r7334,1465 SQ.FT,₹ 1.39 Cr
r7334,1485 SQ.FT,₹ 1.41 Cr
r7334,1510 SQ.FT,₹ 1.43 Cr
r7334,1520 SQ.FT,₹ 1.44 Cr
r7334,1535 SQ.FT,₹ 1.46 Cr
r7334,1550 SQ.FT,₹ 1.47 Cr
r7334,1600 SQ.FT,₹ 1.52 Cr
r7334,1610 SQ.FT,₹ 1.53 Cr
r7334,1645 SQ.FT,₹ 1.56 Cr
r7334,1660 SQ.FT,₹ 1.58 Cr
r7334,1665 SQ.FT,₹ 1.58 Cr
r7334,1730 SQ.FT,₹ 1.64 Cr
r7334,1805 SQ.FT,₹ 1.71 Cr
r7334,1810 SQ.FT,₹ 1.72 Cr
r7334,1830 SQ.FT,₹ 1.74 Cr
r7334,1850 SQ.FT,₹ 1.76 Cr
r7334,1850 SQ.FT,₹ 1.76 Cr
r7334,1860 SQ.FT,₹ 1.77 Cr
r7334,1865 SQ.FT,₹ 1.77 Cr
r7334,1880 SQ.FT,₹ 1.79 Cr
r7334,1910 SQ.FT,₹ 1.81 Cr
r7334,1960 SQ.FT,₹ 1.86 Cr
r7334,2200 SQ.FT,₹ 2.09 Cr
r7334,2165 SQ.FT,Price on Request
r7334,2180 SQ.FT,₹ 2.07 Cr
r7334,2190 SQ.FT,₹ 2.08 Cr
r404574,285 SQ.FT,Price on Request
r404574,302 SQ.FT,Price on Request
r404574,345 SQ.FT,Price on Request
r269095,750 SQ.FT,₹ 50.18 L
r269095,1100 SQ.FT,₹ 73.59 L
r269095,1150 SQ.FT,Price on Request
r269095,1200 SQ.FT,Price on Request
r269095,1350 SQ.FT,Price on Request
r428719,1414 SQ.FT,₹ 5.5 Cr
r428719,1563 SQ.FT,₹ 6.08 Cr
r428719,1719 SQ.FT,₹ 6.8 Cr
r428719,3331 SQ.FT,₹ 13.18 Cr
r413562,880 SQ.FT,₹ 49.2 L
r413562,885 SQ.FT,₹ 49.48 L
r413562,930 SQ.FT,₹ 52.0 L
r413562,950 SQ.FT,₹ 53.11 L
r413562,1040 SQ.FT,₹ 58.15 L
r413562,1045 SQ.FT,₹ 58.43 L
r413562,1055 SQ.FT,₹ 58.99 L
r413562,1060 SQ.FT,₹ 59.26 L
r413562,1145 SQ.FT,₹ 64.02 L
r413562,1160 SQ.FT,₹ 64.86 L
r413562,1180 SQ.FT,₹ 65.97 L
r413562,1200 SQ.FT,₹ 67.09 L
r413562,1280 SQ.FT,₹ 71.56 L
r413562,1295 SQ.FT,₹ 72.4 L
r413562,1345 SQ.FT,₹ 75.2 L
r413562,1365 SQ.FT,₹ 76.32 L
r413562,1385 SQ.FT,₹ 77.44 L
r413562,1390 SQ.FT,₹ 77.71 L
r413562,1400 SQ.FT,₹ 78.27 L
r413562,1410 SQ.FT,₹ 78.83 L
r413562,1415 SQ.FT,₹ 79.11 L
r413562,1425 SQ.FT,₹ 79.67 L
r258015,475 SQ.FT,₹ 60.5 L
r258015,475 SQ.FT,₹ 48.61 L
r258015,733 SQ.FT,"₹ 72.0 L
i"
r258015,742 SQ.FT,"₹ 1.0 Cr
i"
r258015,602 SQ.FT,₹ 92.31 L
r258015,767 SQ.FT,₹ 1.18 Cr
r258015,602 SQ.FT,₹ 61.6 L
r258015,733 SQ.FT,₹ 75.01 L
r258015,742 SQ.FT,₹ 75.93 L
r258015,767 SQ.FT,₹ 78.49 L
r258015,733 SQ.FT,"₹ 72.61 L
i"
r258015,742 SQ.FT,"₹ 75.58 L
i"
r258015,1070 SQ.FT,"₹ 1.25 Cr
i"
r258015,1070 SQ.FT,₹ 1.09 Cr
r258015,1070 SQ.FT,"₹ 1.14 Cr
i"
r258015,1458 SQ.FT,₹ 1.49 Cr
r258015,1609 SQ.FT,₹ 1.65 Cr
r258015,1636 SQ.FT,₹ 1.67 Cr
r20882,450 SQ.FT,₹ 33.53 L
r20882,530 SQ.FT,₹ 39.49 L
r20882,745 SQ.FT,₹ 55.5 L
r20882,855 SQ.FT,₹ 63.7 L
r20882,955 SQ.FT,₹ 71.15 L
r20882,985 SQ.FT,₹ 73.38 L
r20882,990 SQ.FT,₹ 73.76 L
r20882,1040 SQ.FT,₹ 77.48 L
r20882,1185 SQ.FT,₹ 88.28 L
r20882,1300 SQ.FT,₹ 96.85 L
r20882,1375 SQ.FT,₹ 1.02 Cr
r265669,7300 SQ.FT,₹ 28.29 Cr
r265669,7400 SQ.FT,₹ 28.68 Cr
r371553,673 SQ.FT,₹ 52.37 L
r371553,765 SQ.FT,₹ 59.52 L
r371553,793 SQ.FT,₹ 61.7 L
r371553,926 SQ.FT,₹ 72.05 L
r371553,929 SQ.FT,₹ 72.29 L
r371553,931 SQ.FT,₹ 72.44 L
r371553,986 SQ.FT,₹ 76.72 L
r371553,1035 SQ.FT,₹ 80.53 L
r371553,1038 SQ.FT,₹ 80.77 L
r371553,1039 SQ.FT,₹ 80.84 L
r371553,1040 SQ.FT,₹ 80.92 L
r371553,1041 SQ.FT,₹ 81.0 L
r371553,1073 SQ.FT,₹ 83.49 L
r371553,1115 SQ.FT,₹ 86.76 L
r371553,1118 SQ.FT,₹ 87.0 L
r371553,1119 SQ.FT,₹ 87.07 L
r371553,1145 SQ.FT,₹ 89.09 L
r371553,1209 SQ.FT,₹ 94.07 L
r371553,1219 SQ.FT,₹ 94.85 L
r371553,1229 SQ.FT,₹ 95.63 L
r371553,1351 SQ.FT,₹ 1.05 Cr
r371553,1352 SQ.FT,₹ 1.05 Cr
r371553,1353 SQ.FT,₹ 1.05 Cr
r371553,1355 SQ.FT,₹ 1.05 Cr
r371553,1366 SQ.FT,₹ 1.06 Cr
r371553,1498 SQ.FT,₹ 1.17 Cr
r371553,1529 SQ.FT,₹ 1.19 Cr
r371553,1530 SQ.FT,₹ 1.19 Cr
r371553,1532 SQ.FT,₹ 1.19 Cr
r371553,1533 SQ.FT,₹ 1.19 Cr
r371553,1534 SQ.FT,₹ 1.19 Cr
r371553,1578 SQ.FT,₹ 1.23 Cr
r371553,1661 SQ.FT,₹ 1.29 Cr
r371553,1663 SQ.FT,₹ 1.29 Cr
r371553,1664 SQ.FT,₹ 1.29 Cr
r371553,1732 SQ.FT,₹ 1.35 Cr
r371553,1827 SQ.FT,₹ 1.42 Cr
r371553,1850 SQ.FT,₹ 1.44 Cr
r371553,2222 SQ.FT,₹ 1.73 Cr
r371553,2224 SQ.FT,₹ 1.73 Cr
r391634,228 SQ.YD,₹ 99.99 L
r391634,250 SQ.YD,₹ 1.1 Cr
r391634,350 SQ.YD,Price on Request
r107603,880 SQ.FT,₹ 49.76 L
r107603,831 SQ.FT,₹ 52.98 L
r107603,960 SQ.FT,₹ 54.29 L
r107603,890 SQ.FT,₹ 56.74 L
r107603,914 SQ.FT,₹ 58.27 L
r107603,940 SQ.FT,₹ 59.93 L
r107603,1029 SQ.FT,₹ 65.6 L
r107603,1250 SQ.FT,₹ 70.69 L
r107603,1130 SQ.FT,₹ 72.04 L
r107603,1260 SQ.FT,₹ 80.33 L
r107603,1460 SQ.FT,₹ 82.56 L
r107603,1370 SQ.FT,₹ 87.34 L
r197199,4200 SQ.FT,₹ 6.3 Cr
r197199,4280 SQ.FT,₹ 6.42 Cr
r197199,4700 SQ.FT,₹ 7.05 Cr
r197199,5700 SQ.FT,₹ 8.55 Cr
r32664,457 SQ.FT,₹ 91.4 L
r32664,480 SQ.FT,₹ 96.0 L
r32664,599 SQ.FT,₹ 1.32 Cr
r32664,669 SQ.FT,₹ 1.47 Cr
r170709,750 SQ.FT,₹ 25.14 L
r170709,810 SQ.FT,₹ 27.15 L
r170709,950 SQ.FT,₹ 31.84 L
r170709,980 SQ.FT,₹ 32.85 L
r170709,1010 SQ.FT,₹ 33.86 L
r8378,968 SQ.FT,₹ 1.06 Cr
r8378,1200 SQ.FT,₹ 1.32 Cr
r8378,1210 SQ.FT,₹ 1.33 Cr
r8378,1480 SQ.FT,₹ 1.63 Cr
r8378,1490 SQ.FT,₹ 1.64 Cr
r8378,1630 SQ.FT,₹ 1.79 Cr
r8378,1640 SQ.FT,₹ 1.8 Cr
r8378,1720 SQ.FT,₹ 1.89 Cr
r8378,1880 SQ.FT,₹ 2.07 Cr
r8378,2010 SQ.FT,₹ 2.21 Cr
r12344,550 SQ.FT,₹ 16.5 L
r12344,1150 SQ.FT,₹ 34.5 L
r423844,810 SQ.FT,₹ 51.03 L
r423844,865 SQ.FT,₹ 54.5 L
r208139,700 SQ.FT,₹ 84.7 L
r208139,890 SQ.FT,Price on Request
r208139,900 SQ.FT,₹ 1.09 Cr
r208139,950 SQ.FT,Price on Request
r208139,1050 SQ.FT,₹ 1.27 Cr
r208139,1200 SQ.FT,₹ 1.45 Cr
r208139,1275 SQ.FT,₹ 1.54 Cr
r393142,655 SQ.FT,₹ 1.08 Cr
r393142,660 SQ.FT,₹ 1.09 Cr
r393142,671 SQ.FT,₹ 1.11 Cr
r393142,671 SQ.FT,₹ 1.11 Cr
r393142,674 SQ.FT,₹ 1.11 Cr
r393142,752 SQ.FT,₹ 1.24 Cr
r393142,655 SQ.FT,₹ 88.5 L
r393142,660 SQ.FT,₹ 90.65 L
r393142,670 SQ.FT,₹ 91.5 L
r393142,674 SQ.FT,₹ 92.0 L
r393142,873 SQ.FT,₹ 1.44 Cr
r393142,877 SQ.FT,₹ 1.45 Cr
r393142,877 SQ.FT,₹ 1.45 Cr
r393142,980 SQ.FT,₹ 1.62 Cr
r393142,1050 SQ.FT,₹ 1.73 Cr
r393142,873 SQ.FT,₹ 1.37 Cr
r393142,876 SQ.FT,₹ 1.56 Cr
r403091,1211 SQ.FT,₹ 1.21 Cr
r403091,1228 SQ.FT,₹ 1.23 Cr
r403091,1233 SQ.FT,₹ 1.23 Cr
r403091,1279 SQ.FT,Price on Request
r403091,1805 SQ.FT,₹ 1.8 Cr
r403091,1815 SQ.FT,₹ 1.81 Cr
r403091,1816 SQ.FT,₹ 1.81 Cr
r403091,1820 SQ.FT,₹ 1.82 Cr
r403091,1821 SQ.FT,₹ 1.82 Cr
r403091,1924 SQ.FT,Price on Request
r403091,2082 SQ.FT,Price on Request
r403091,2013 SQ.FT,₹ 2.01 Cr
r403091,2760 SQ.FT,₹ 2.76 Cr
r403091,2766 SQ.FT,₹ 2.76 Cr
r403091,2879 SQ.FT,Price on Request
r6572,687 SQ.FT,₹ 64.25 L
r6572,1109 SQ.FT,₹ 1.04 Cr
r6572,1120 SQ.FT,₹ 1.05 Cr
r255673,1295 SQ.FT,Price on Request
r255673,1320 SQ.FT,Price on Request
r255673,1490 SQ.FT,Price on Request
r255673,1505 SQ.FT,Price on Request
r255673,1595 SQ.FT,Price on Request
r255673,1615 SQ.FT,Price on Request
r255673,1710 SQ.FT,Price on Request
r255673,1730 SQ.FT,Price on Request
r255673,1880 SQ.FT,Price on Request
r255673,1900 SQ.FT,Price on Request
r255673,2225 SQ.FT,Price on Request
r255673,2250 SQ.FT,Price on Request
r270172,667 SQ.FT,₹ 1.29 Cr
r270172,668 SQ.FT,₹ 1.29 Cr
r270172,672 SQ.FT,₹ 1.3 Cr
r270172,673 SQ.FT,₹ 89.34 L
r270172,673 SQ.FT,₹ 89.29 L
r270172,676 SQ.FT,₹ 89.74 L
r270172,676 SQ.FT,₹ 89.69 L
r270172,686 SQ.FT,₹ 91.02 L
r270172,718 SQ.FT,₹ 95.31 L
r270172,720 SQ.FT,Price on Request
r270172,767 SQ.FT,₹ 1.02 Cr
r270172,778 SQ.FT,₹ 1.03 Cr
r270172,778 SQ.FT,₹ 1.03 Cr
r270172,794 SQ.FT,Price on Request
r270172,795 SQ.FT,₹ 1.06 Cr
r270172,828 SQ.FT,₹ 1.1 Cr
r270172,944 SQ.FT,₹ 1.25 Cr
r270172,1025 SQ.FT,₹ 1.36 Cr
r270172,898 SQ.FT,₹ 1.78 Cr
r270172,898 SQ.FT,₹ 1.78 Cr
r270172,951 SQ.FT,₹ 1.26 Cr
r270172,951 SQ.FT,₹ 1.26 Cr
r270172,951 SQ.FT,₹ 1.83 Cr
r270172,952 SQ.FT,₹ 1.26 Cr
r270172,958 SQ.FT,₹ 1.27 Cr
r270172,963 SQ.FT,₹ 1.28 Cr
r270172,963 SQ.FT,₹ 1.28 Cr
r270172,1029 SQ.FT,Price on Request
r270172,1088 SQ.FT,₹ 1.44 Cr
r270172,1295 SQ.FT,₹ 1.72 Cr
r270172,1003 SQ.FT,₹ 2.58 Cr
r425775,321 SQ.FT,"₹ 77.4 L
i"
r425775,344 SQ.FT,"₹ 82.65 L
i"
r425775,350 SQ.FT,"₹ 84.0 L
i"
r425775,382 SQ.FT,"₹ 91.34 L
i"
r425775,458 SQ.FT,"₹ 1.1 Cr
i"
r425775,524 SQ.FT,"₹ 1.25 Cr
i"
r425775,531 SQ.FT,"₹ 1.27 Cr
i"
r425775,544 SQ.FT,"₹ 1.3 Cr
i"
r309903,322 SQ.FT,₹ 59.0 L
r309903,443 SQ.FT,₹ 81.18 L
r424911,2709 SQ.FT,₹ 4.5 Cr
r424911,4833 SQ.FT,₹ 8.03 Cr
r433630,322 SQ.FT,₹ 42.0 L
r433630,502 SQ.FT,₹ 58.0 L
r433630,536 SQ.FT,₹ 61.94 L
r267233,1985 SQ.FT,₹ 1.3 Cr
r394877,717 SQ.FT,Price on Request
r394877,759 SQ.FT,₹ 76.29 L
r394877,778 SQ.FT,₹ 78.2 L
r394877,794 SQ.FT,Price on Request
r394877,871 SQ.FT,₹ 87.54 L
r394877,910 SQ.FT,Price on Request
r394877,941 SQ.FT,Price on Request
r12568,1650 SQ.FT,₹ 2.21 Cr
r12568,2000 SQ.FT,₹ 2.67 Cr
r368537,2190 SQ.FT,₹ 3.23 Cr
r368537,2460 SQ.FT,₹ 3.63 Cr
r368537,2485 SQ.FT,₹ 3.66 Cr
r368537,3095 SQ.FT,₹ 4.56 Cr
r368537,3625 SQ.FT,₹ 5.34 Cr
r368537,3695 SQ.FT,₹ 5.45 Cr
r272175,3150 SQ.FT,₹ 4.92 Cr
r272175,3767 SQ.FT,₹ 5.89 Cr
r272175,4500 SQ.FT,₹ 7.03 Cr
r272175,5750 SQ.FT,₹ 8.98 Cr
r272175,8000 SQ.FT,₹ 12.5 Cr
r272175,8250 SQ.FT,₹ 12.89 Cr
r272175,8500 SQ.FT,₹ 13.28 Cr
r1020,758 SQ.FT,"₹ 2.32 Cr
i"
r1020,760 SQ.FT,"₹ 2.32 Cr
i"
r1020,812 SQ.FT,"₹ 2.46 Cr
i"
r1020,818 SQ.FT,"₹ 2.48 Cr
i"
r1020,639 SQ.FT,₹ 1.69 Cr
r1020,639 SQ.FT,₹ 1.69 Cr
r1020,640 SQ.FT,₹ 1.69 Cr
r1020,640 SQ.FT,₹ 1.69 Cr
r1020,644 SQ.FT,₹ 1.7 Cr
r1020,645 SQ.FT,₹ 1.71 Cr
r1020,647 SQ.FT,₹ 1.71 Cr
r1020,649 SQ.FT,₹ 1.72 Cr
r1020,654 SQ.FT,₹ 1.73 Cr
r1020,655 SQ.FT,₹ 1.73 Cr
r1020,707 SQ.FT,₹ 1.87 Cr
r1020,708 SQ.FT,₹ 1.87 Cr
r1020,708 SQ.FT,₹ 1.87 Cr
r1020,712 SQ.FT,₹ 1.88 Cr
r1020,716 SQ.FT,₹ 1.89 Cr
r1020,721 SQ.FT,₹ 1.91 Cr
r1020,1704 SQ.FT,₹ 5.61 Cr
r1020,1039 SQ.FT,"₹ 3.59 Cr
i"
r1020,1087 SQ.FT,"₹ 3.76 Cr
i"
r1020,878 SQ.FT,₹ 2.32 Cr
r1020,906 SQ.FT,₹ 2.4 Cr
r27782,1075 SQ.FT,₹ 47.89 L
r27782,1350 SQ.FT,₹ 60.14 L
r27782,1700 SQ.FT,₹ 75.74 L
r347315,850 SQ.FT,"₹ 24.5 L
i"
r347315,1100 SQ.FT,"₹ 28.5 L
i"
r78417,1840 SQ.FT,"₹ 2.72 Cr
i"
r78417,1906 SQ.FT,"₹ 2.81 Cr
i"
r78417,1911 SQ.FT,"₹ 2.82 Cr
i"
r78417,2037 SQ.FT,"₹ 3.01 Cr
i"
r78417,2042 SQ.FT,"₹ 3.01 Cr
i"
r78417,2100 SQ.FT,"₹ 3.13 Cr
i"
r78417,2120 SQ.FT,"₹ 3.13 Cr
i"
r78417,1910 SQ.FT,"₹ 3.13 Cr
i"
r78417,1920 SQ.FT,"₹ 3.13 Cr
i"
r78417,1955 SQ.FT,"₹ 3.13 Cr
i"
r78417,2000 SQ.FT,"₹ 3.13 Cr
i"
r78417,2180 SQ.FT,"₹ 3.13 Cr
i"
r78417,1995 SQ.FT,"₹ 3.13 Cr
i"
r78417,2150 SQ.FT,"₹ 3.13 Cr
i"
r78417,2810 SQ.FT,"₹ 3.13 Cr
i"
r78417,3175 SQ.FT,"₹ 3.13 Cr
i"
r78417,3220 SQ.FT,"₹ 3.13 Cr
i"
r78417,3210 SQ.FT,"₹ 3.13 Cr
i"
r78417,3230 SQ.FT,"₹ 3.13 Cr
i"
r78417,2725 SQ.FT,"₹ 3.13 Cr
i"
r78417,3250 SQ.FT,"₹ 3.13 Cr
i"
r78417,3160 SQ.FT,"₹ 3.13 Cr
i"
r78417,2646 SQ.FT,"₹ 3.91 Cr
i"
r78417,3134 SQ.FT,"₹ 4.63 Cr
i"
r404176,783 SQ.FT,₹ 79.98 L
r404176,791 SQ.FT,₹ 80.82 L
r404176,792 SQ.FT,₹ 82.0 L
r404176,840 SQ.FT,₹ 85.82 L
