XID,Project Name,Unit Type,Area,Price
R28928,Goel Ganga Constella,1 BHK 550 Sq. Ft. Apartment,550 Sq. Ft.,Rs 42.00 Lac
R28928,Goel Ganga Constella,2 BHK 1220 Sq. Ft. Apartment,1220 Sq. Ft.,Rs 93.15 Lac
R28928,Goel Ganga Constella,3 BHK 1550 Sq. Ft. Apartment,1550 Sq. Ft.,Rs 1.02 Cr
R24034,Total Environment After The Rain,4 BHK 3184 Sq. Ft. Villa,3184 Sq. Ft.,Rs 6.69 Cr
R24034,Total Environment After The Rain,4 BHK 5120 Sq. Ft. Villa,5120 Sq. Ft.,Rs 10.75 Cr
R14912,Omkar Ananta,2 BHK 753 Sq. Ft. Apartment,753 Sq. Ft.,Rs 1.47 Cr
R14912,Omkar Ananta,2 BHK 644 Sq. Ft. Apartment,644 Sq. Ft.,Rs 1.25 Cr
R89613,K Raheja Jade Gardens,4800 Sq. Ft. Plot,4800 Sq. Ft.,Rs 2.40 Cr
R89613,K Raheja Jade Gardens,8000 Sq. Ft. Plot,8000 Sq. Ft.,Rs 4.00 Cr
R89613,K Raheja Jade Gardens,4000 Sq. Ft. Plot,4000 Sq. Ft.,Rs 2.00 Cr
R35126,Tata Avenida,3 BHK 1444 Sq. Ft. Apartment,1444 Sq. Ft.,Rs 1.85 Cr
R35126,Tata Avenida,3 BHK 1434 Sq. Ft. Apartment,1434 Sq. Ft.,Rs 1.84 Cr
R35126,Tata Avenida,4 BHK 1800 Sq. Ft. Apartment,1800 Sq. Ft.,Rs 2.30 Cr
R35126,Tata Avenida,4 BHK 1810 Sq. Ft. Apartment,1810 Sq. Ft.,Rs 2.32 Cr
R1154,Siddha Happyville,2 BHK 908 Sq. Ft. Apartment,908 Sq. Ft.,Rs 59.00 Lac
R1154,Siddha Happyville,2 BHK 1125 Sq. Ft. Apartment,1125 Sq. Ft.,Rs 73.10 Lac
R1154,Siddha Happyville,3 BHK 1265 Sq. Ft. Apartment,1265 Sq. Ft.,Rs 82.22 Lac
R1154,Siddha Happyville,3 BHK 1310 Sq. Ft. Apartment,1310 Sq. Ft.,Rs 85.15 Lac
R1154,Siddha Happyville,3 BHK 1445 Sq. Ft. Apartment,1445 Sq. Ft.,Rs 93.92 Lac
R13934,Raheja Reflections Eternity,2 BHK 1103 Sq. Ft. Apartment,1103 Sq. Ft.,Rs 2.42 Cr
R13934,Raheja Reflections Eternity,3 BHK 1475 Sq. Ft. Apartment,1475 Sq. Ft.,Rs 3.24 Cr
R13934,Raheja Reflections Eternity,3 BHK 1786 Sq. Ft. Apartment,1786 Sq. Ft.,Rs 3.93 Cr
R13934,Raheja Reflections Eternity,4 BHK 1705 Sq. Ft. Apartment,1705 Sq. Ft.,Rs 3.75 Cr
R291541,Suncity Jewel Of India,4 BHK 3251 Sq. Ft. Apartment,3251 Sq. Ft.,Rs 6.34 Cr
R291541,Suncity Jewel Of India,4 BHK 3389 Sq. Ft. Apartment,3389 Sq. Ft.,Rs 6.61 Cr
R291541,Suncity Jewel Of India,5 BHK 4073 Sq. Ft. Apartment,4073 Sq. Ft.,Rs 7.94 Cr
R291541,Suncity Jewel Of India,5 BHK 5000 Sq. Ft. Apartment,5000 Sq. Ft.,Rs 9.75 Cr
R291541,Suncity Jewel Of India,2260 Sq. Ft. Office Space,2260 Sq. Ft.,Price on Request
R15532,Gaurav Heights,1 BHK 393 Sq. Ft. Apartment,393 Sq. Ft.,Rs 23.90 L
R15532,Gaurav Heights,2 BHK 644 Sq. Ft. Apartment,644 Sq. Ft.,Rs 39.16 L
R15532,Gaurav Heights,3 BHK 767 Sq. Ft. Apartment,767 Sq. Ft.,Rs 46.64 L
R458,Unitech Uniworld Gardens 2,1 BHK 719 Sq. Ft. Apartment,719 Sq. Ft.,Rs 62.80 Lac
R458,Unitech Uniworld Gardens 2,2 BHK 937 Sq. Ft. Apartment,937 Sq. Ft.,Rs 81.85 Lac
R458,Unitech Uniworld Gardens 2,2 BHK 973 Sq. Ft. Apartment,973 Sq. Ft.,Rs 84.99 Lac
R458,Unitech Uniworld Gardens 2,3 BHK 1227 Sq. Ft. Apartment,1227 Sq. Ft.,Rs 1.07 Cr
R664,Homes 121,2 BHK 1090 Sq. Ft. Apartment,1090 Sq. Ft.,Rs 60.00 Lac
R664,Homes 121,2 BHK 945 Sq. Ft. Apartment,945 Sq. Ft.,Rs 50.84 Lac
R664,Homes 121,3 BHK 1235 Sq. Ft. Apartment,1235 Sq. Ft.,Rs 67.99 Lac
R664,Homes 121,3 BHK 1890 Sq. Ft. Apartment,1890 Sq. Ft.,Rs 1.04 Cr
R664,Homes 121,3 BHK 1695 Sq. Ft. Apartment,1695 Sq. Ft.,Rs 93.31 Lac
R664,Homes 121,3 BHK 1285 Sq. Ft. Apartment,1285 Sq. Ft.,Rs 70.74 Lac
R664,Homes 121,3 BHK 1400 Sq. Ft. Apartment,1400 Sq. Ft.,Rs 77.07 Lac
R664,Homes 121,3 BHK 1425 Sq. Ft. Apartment,1425 Sq. Ft.,Rs 78.45 Lac
R664,Homes 121,3 BHK 1500 Sq. Ft. Apartment,1500 Sq. Ft.,Rs 82.58 Lac
R664,Homes 121,3 BHK 1545 Sq. Ft. Apartment,1545 Sq. Ft.,Rs 85.05 Lac
R664,Homes 121,3 BHK 1575 Sq. Ft. Apartment,1575 Sq. Ft.,Rs 86.70 Lac
R664,Homes 121,3 BHK 1585 Sq. Ft. Apartment,1585 Sq. Ft.,Rs 87.25 Lac
R664,Homes 121,3 BHK 1615 Sq. Ft. Apartment,1615 Sq. Ft.,Rs 88.91 Lac
R90623,Sahakar Vogue 77,2 BHK 730 Sq. Ft. Apartment,730 Sq. Ft.,Rs 2.50 Cr
R90623,Sahakar Vogue 77,3 BHK 1243 Sq. Ft. Apartment,1243 Sq. Ft.,Rs 4.26 Cr
R90623,Sahakar Vogue 77,4 BHK 1650 Sq. Ft. Apartment,1650 Sq. Ft.,Rs 5.65 Cr
R90623,Sahakar Vogue 77,4 BHK 1891 Sq. Ft. Apartment,1891 Sq. Ft.,Rs 6.47 Cr
R308091,Suncity Platinum Towers,2 BHK 2300 Sq. Ft. Apartment,1352 Sq. Ft.,Rs 5.78 Cr
R308091,Suncity Platinum Towers,3 BHK 2685 Sq. Ft. Apartment,1591 Sq. Ft.,Rs 6.75 Cr
R308091,Suncity Platinum Towers,4 BHK 3150 Sq. Ft. Apartment,1913 Sq. Ft.,Rs 8.25 Cr
R308091,Suncity Platinum Towers,4 BHK 4300 Sq. Ft. Apartment,2696 Sq. Ft.,Rs 11.26 Cr
R308091,Suncity Platinum Towers,4 BHK 4175 Sq. Ft. Apartment,2777 Sq. Ft.,Rs 13.50 Cr
R305629,Gaikwad Miro,2 BHK 572 Sq. Ft. Apartment,572 Sq. Ft.,Rs 47.30 Lac
R305629,Gaikwad Miro,2 BHK 584 Sq. Ft. Apartment,584 Sq. Ft.,Rs 53.20 Lac
R354208,Mahindra Alcove,2 BHK 692 Sq. Ft. Apartment,692 Sq. Ft.,Rs 2.11 Cr
R354208,Mahindra Alcove,2 BHK 778 Sq. Ft. Apartment,778 Sq. Ft.,Rs 2.38 Cr
R354208,Mahindra Alcove,2 BHK 744 Sq. Ft. Apartment,744 Sq. Ft.,Rs 2.27 Cr
R354208,Mahindra Alcove,3 BHK 860 Sq. Ft. Apartment,860 Sq. Ft.,Rs 2.63 Cr
R5746,M3M Woodshire,2 BHK 1534 Sq. Ft. Apartment,1534 Sq. Ft.,Rs 1.18 Cr
R5746,M3M Woodshire,2 BHK 1366 Sq. Ft. Apartment,1366 Sq. Ft.,Rs 1.05 Cr
R5746,M3M Woodshire,3 BHK 2361 Sq. Ft. Apartment,2361 Sq. Ft.,Rs 1.81 Cr
R5746,M3M Woodshire,3 BHK 1943 Sq. Ft. Apartment,1943 Sq. Ft.,Rs 1.49 Cr
R5746,M3M Woodshire,4 BHK 2746 Sq. Ft. Apartment,2746 Sq. Ft.,Rs 2.11 Cr
R5746,M3M Woodshire,4 BHK 2768 Sq. Ft. Apartment,2768 Sq. Ft.,Rs 2.13 Cr
R5746,M3M Woodshire,4 BHK 3606 Sq. Ft. Apartment,3606 Sq. Ft.,Rs 2.77 Cr
R5746,M3M Woodshire,267 Sq. Ft. Retail Shop,267 Sq. Ft.,Rs 40.13 Lac
R5746,M3M Woodshire,493 Sq. Ft. Retail Shop,493 Sq. Ft.,Rs 74.09 Lac
R432,K Raheja Vistas,2 BHK 967 Sq. Ft. Apartment,967 Sq. Ft.,Rs 3.01 Cr
R432,K Raheja Vistas,3 BHK 1139 Sq. Ft. Apartment,1139 Sq. Ft.,Rs 3.54 Cr
R32826,JSB Nakshatra Aarambh,1 BHK 403 Sq. Ft. Apartment,403 Sq. Ft.,Rs 45.77 L
R32826,JSB Nakshatra Aarambh,2 BHK 455 Sq. Ft. Apartment,455 Sq. Ft.,Rs 51.68 L
R4314,Deeshari Palm Villa,3 BHK 1175 Sq. Ft. Villa,1175 Sq. Ft.,Rs 74.99 Lac
R4314,Deeshari Palm Villa,3 BHK 1380 Sq. Ft. Apartment,1380 Sq. Ft.,Rs 88.32 Lac
R4314,Deeshari Palm Villa,4 BHK 1875 Sq. Ft. Apartment,1875 Sq. Ft.,Rs 1.20 Cr
R43870,Kalpataru Sparkle,3 BHK 2300 Sq. Ft. Apartment,1500 Sq. Ft.,Rs 7.80 Cr
R43870,Kalpataru Sparkle,5 BHK 3400 Sq. Ft. Apartment,2176 Sq. Ft.,Rs 11.53 Cr
R5826,Omkar Meridia,1 BHK 512 Sq. Ft. Apartment,512 Sq. Ft.,Rs 89.97 L
R5826,Omkar Meridia,1 BHK 454 Sq. Ft. Apartment,454 Sq. Ft.,Rs 79.78 L
R5826,Omkar Meridia,2 BHK 741 Sq. Ft. Apartment,741 Sq. Ft.,Rs 1.30 Cr
R5826,Omkar Meridia,2 BHK 779 Sq. Ft. Apartment,779 Sq. Ft.,Rs 1.36 Cr
R5826,Omkar Meridia,2 BHK 875 Sq. Ft. Apartment,875 Sq. Ft.,Rs 1.53 Cr
R5826,Omkar Meridia,3 BHK 1002 Sq. Ft. Apartment,1002 Sq. Ft.,Rs 1.76 Cr
R172613,Prabhu Krupa,2 BHK 870 Sq. Ft. Apartment,870 Sq. Ft.,Price on Request
R339815,Shivalik Sharda Park View 2,3 BHK 1505 Sq. Ft. Apartment,1505 Sq. Ft.,Rs 61.69 Lac
R87993,Everest Apartments Malabar Hill,2 BHK 1224 Sq. Ft. Apartment,1224 Sq. Ft.,Price on Request
R6502,Experion The Heart Song,3 BHK 1758 Sq. Ft. Apartment,1275 Sq. Ft.,Rs 1.90 Cr
R6502,Experion The Heart Song,3 BHK 2003 Sq. Ft. Apartment,1500 Sq. Ft.,Rs 2.16 Cr
R6502,Experion The Heart Song,3 BHK 2338 Sq. Ft. Apartment,1771 Sq. Ft.,Rs 2.52 Cr
R6502,Experion The Heart Song,4 BHK 2631 Sq. Ft. Apartment,2088 Sq. Ft.,Rs 2.84 Cr
R6502,Experion The Heart Song,4 BHK 2779 Sq. Ft. Apartment,2204 Sq. Ft.,Rs 3.00 Cr
R6502,Experion The Heart Song,4 BHK 4184 Sq. Ft. Penthouse,3245 Sq. Ft.,Rs 4.51 Cr
R6502,Experion The Heart Song,5 BHK 4747 Sq. Ft. Penthouse,4747 Sq. Ft.,Rs 5.12 Cr
R6502,Experion The Heart Song,5 BHK 4801 Sq. Ft. Penthouse,3815 Sq. Ft.,Rs 5.18 Cr
R23030,Sara Crystal Apartments,2 BHK 811 Sq. Ft. Apartment,811 Sq. Ft.,Price on Request
R9546,Ahuja Tower,4 BHK 5600 Sq. Ft. Apartment,5600 Sq. Ft.,Price on Request
R9546,Ahuja Tower,4 BHK 6400 Sq. Ft. Apartment,6400 Sq. Ft.,Price on Request
R19554,Lokhandwala Harmony,3 BHK 1650 Sq. Ft. Apartment,1650 Sq. Ft.,Rs 6.73 Cr
R38662,Lotus Sky Garden,2 BHK 809 Sq. Ft. Apartment,809 Sq. Ft.,Rs 1.96 Cr
R38662,Lotus Sky Garden,3 BHK 942 Sq. Ft. Apartment,942 Sq. Ft.,Rs 2.28 Cr
R38662,Lotus Sky Garden,3 BHK 999 Sq. Ft. Apartment,999 Sq. Ft.,Rs 2.42 Cr
R38662,Lotus Sky Garden,3 BHK 1037 Sq. Ft. Apartment,1037 Sq. Ft.,Rs 2.51 Cr
R273263,Sumadhura Eden Garden,1 BHK 660 Sq. Ft. Apartment,435 Sq. Ft.,Rs 38.78 L
R273263,Sumadhura Eden Garden,1 BHK 670 Sq. Ft. Apartment,433 Sq. Ft.,Rs 39.36 L
R273263,Sumadhura Eden Garden,2 BHK 1096 Sq. Ft. Apartment,778 Sq. Ft.,Rs 64.40 L
R273263,Sumadhura Eden Garden,2 BHK 1105 Sq. Ft. Apartment,784 Sq. Ft.,Rs 64.92 L
R273263,Sumadhura Eden Garden,2 BHK 1197 Sq. Ft. Apartment,843 Sq. Ft.,Rs 70.33 L
R273263,Sumadhura Eden Garden,2 BHK 1361 Sq. Ft. Apartment,962 Sq. Ft.,Rs 79.97 L
R273263,Sumadhura Eden Garden,2 BHK 1380 Sq. Ft. Apartment,979 Sq. Ft.,Rs 81.08 L
R273263,Sumadhura Eden Garden,3 BHK 1498 Sq. Ft. Apartment,1065 Sq. Ft.,Rs 88.02 L
R273263,Sumadhura Eden Garden,3 BHK 1523 Sq. Ft. Apartment,1081 Sq. Ft.,Rs 89.49 L
R272501,GK Silverland Residency Phase 3,1 BHK 477 Sq. Ft. Apartment,477 Sq. Ft.,Rs 39.70 Lac
R272501,GK Silverland Residency Phase 3,1 BHK 530 Sq. Ft. Apartment,530 Sq. Ft.,Rs 43.50 Lac
R272501,GK Silverland Residency Phase 3,2 BHK 580 Sq. Ft. Apartment,580 Sq. Ft.,Rs 46.80 Lac
R381385,Vasavi Atlantis,2 BHK 1250 Sq. Ft. Apartment,1250 Sq. Ft.,Rs 1.11 Cr
R381385,Vasavi Atlantis,2 BHK 1310 Sq. Ft. Apartment,1310 Sq. Ft.,Rs 1.17 Cr
R381385,Vasavi Atlantis,3 BHK 1760 Sq. Ft. Apartment,1760 Sq. Ft.,Rs 1.57 Cr
R381385,Vasavi Atlantis,3 BHK 3030 Sq. Ft. Apartment,3030 Sq. Ft.,Rs 2.70 Cr
R317289,Pharande Vaarivana,4 BHK 2250 Sq. Ft. Villa,2250 Sq. Ft.,Rs 2.38 Cr
R317289,Pharande Vaarivana,4 BHK 2334 Sq. Ft. Villa,2334 Sq. Ft.,Rs 2.47 Cr
R317289,Pharande Vaarivana,5 BHK 3050 Sq. Ft. Villa,3050 Sq. Ft.,Rs 3.35 Cr
R17364,Kolte Patil Umang Homes Phase 1,1 BHK 561 Sq. Ft. Apartment,561 Sq. Ft.,Rs 28.38 Lac
R17364,Kolte Patil Umang Homes Phase 1,2 BHK 847 Sq. Ft. Apartment,847 Sq. Ft.,Rs 42.85 Lac
R368291,M3M Skywalk,2 BHK 1406 Sq. Ft. Apartment,1406 Sq. Ft.,Rs 1.25 Cr
R368291,M3M Skywalk,2 BHK 1682 Sq. Ft. Apartment,1682 Sq. Ft.,Rs 1.50 Cr
R368291,M3M Skywalk,3 BHK 2018 Sq. Ft. Apartment,2018 Sq. Ft.,Rs 1.79 Cr
R368291,M3M Skywalk,3 BHK 2032 Sq. Ft. Apartment,2032 Sq. Ft.,Rs 1.81 Cr
R378471,Elegant Terraces,2 BHK 1323 Sq. Ft. Apartment,1323 Sq. Ft.,Rs 1.16 Cr
R378471,Elegant Terraces,3 BHK 1782 Sq. Ft. Apartment,1782 Sq. Ft.,Rs 1.57 Cr
R378471,Elegant Terraces,3 BHK 1839 Sq. Ft. Apartment,1839 Sq. Ft.,Rs 1.62 Cr
R1212,Kolte Patil Ivy Estate Nia,1 BHK 377 Sq. Ft. Apartment,377 Sq. Ft.,Rs 30.38 L
R1212,Kolte Patil Ivy Estate Nia,1 BHK 408 Sq. Ft. Apartment,408 Sq. Ft.,Rs 32.88 L
R1212,Kolte Patil Ivy Estate Nia,2 BHK 521 Sq. Ft. Apartment,521 Sq. Ft.,Rs 41.99 L
R1212,Kolte Patil Ivy Estate Nia,2 BHK 526 Sq. Ft. Apartment,526 Sq. Ft.,Rs 42.39 L
R222359,Nirman Altius,2 BHK 757 Sq. Ft. Apartment,757 Sq. Ft.,Rs 1.22 Cr
R222359,Nirman Altius,2 BHK 809 Sq. Ft. Apartment,809 Sq. Ft.,Rs 1.30 Cr
R222359,Nirman Altius,3 BHK 923 Sq. Ft. Apartment,923 Sq. Ft.,Rs 1.86 Cr
R222359,Nirman Altius,3 BHK 930 Sq. Ft. Apartment,930 Sq. Ft.,Rs 1.95 Cr
R376664,Nahar Amaryllis Towers and Plaza,1 BHK 366 Sq. Ft. Apartment,366 Sq. Ft.,Rs 1.11 Cr
R376664,Nahar Amaryllis Towers and Plaza,1 BHK 387 Sq. Ft. Apartment,387 Sq. Ft.,Rs 1.17 Cr
R376664,Nahar Amaryllis Towers and Plaza,2 BHK 577 Sq. Ft. Apartment,577 Sq. Ft.,Rs 1.75 Cr
R376664,Nahar Amaryllis Towers and Plaza,2 BHK 557 Sq. Ft. Apartment,557 Sq. Ft.,Rs 1.69 Cr
R376664,Nahar Amaryllis Towers and Plaza,3 BHK 805 Sq. Ft. Apartment,805 Sq. Ft.,Rs 2.44 Cr
R376664,Nahar Amaryllis Towers and Plaza,3 BHK 807 Sq. Ft. Apartment,807 Sq. Ft.,Rs 2.45 Cr
R1502,Pride Purple Park Titanium,3 BHK 1470 Sq. Ft. Apartment,1470 Sq. Ft.,Rs 2.21 Cr
R1502,Pride Purple Park Titanium,4 BHK 2600 Sq. Ft. Apartment,2600 Sq. Ft.,Rs 3.43 Cr
R1502,Pride Purple Park Titanium,4 BHK 2201 Sq. Ft. Apartment,2201 Sq. Ft.,Rs 2.93 Cr
R1502,Pride Purple Park Titanium,4 BHK 2273 Sq. Ft. Apartment,2273 Sq. Ft.,Rs 3.02 Cr
R1502,Pride Purple Park Titanium,4 BHK 2301 Sq. Ft. Apartment,2301 Sq. Ft.,Rs 3.05 Cr
R1502,Pride Purple Park Titanium,4 BHK 2366 Sq. Ft. Apartment,2366 Sq. Ft.,Rs 3.13 Cr
R31462,Gaur City 2 - 16th Avenue,2 BHK 1060 Sq. Ft. Apartment,615 Sq. Ft.,Rs 38.35 Lac
R31462,Gaur City 2 - 16th Avenue,2 BHK 890 Sq. Ft. Apartment,557 Sq. Ft.,Rs 32.54 Lac
R31462,Gaur City 2 - 16th Avenue,2 BHK 1010 Sq. Ft. Apartment,624 Sq. Ft.,Rs 36.64 Lac
R31462,Gaur City 2 - 16th Avenue,2 BHK 1205 Sq. Ft. Apartment,776 Sq. Ft.,Rs 43.31 Lac
R31462,Gaur City 2 - 16th Avenue,3 BHK 1385 Sq. Ft. Apartment,873 Sq. Ft.,Rs 49.47 Lac
R31462,Gaur City 2 - 16th Avenue,3 BHK 1500 Sq. Ft. Apartment,960 Sq. Ft.,Rs 53.40 Lac
R31462,Gaur City 2 - 16th Avenue,3 BHK 1600 Sq. Ft. Apartment,1024 Sq. Ft.,Rs 56.82 Lac
R31462,Gaur City 2 - 16th Avenue,4 BHK 1995 Sq. Ft. Apartment,1310 Sq. Ft.,Rs 70.33 Lac
R28064,Century Breeze,2 BHK 1279 Sq. Ft. Apartment,1279 Sq. Ft.,Rs 72.97 L
R28064,Century Breeze,2 BHK 1389 Sq. Ft. Apartment,1389 Sq. Ft.,Rs 79.25 L
R28064,Century Breeze,2 BHK 1403 Sq. Ft. Apartment,1403 Sq. Ft.,Rs 80.05 L
R28064,Century Breeze,2 BHK 1483 Sq. Ft. Apartment,1483 Sq. Ft.,Rs 84.61 L
R28064,Century Breeze,3 BHK 1773 Sq. Ft. Apartment,1773 Sq. Ft.,Rs 1.01 Cr
R28064,Century Breeze,3 BHK 1811 Sq. Ft. Apartment,1811 Sq. Ft.,Rs 1.03 Cr
R28064,Century Breeze,3 BHK 1816 Sq. Ft. Apartment,1816 Sq. Ft.,Rs 1.03 Cr
R28064,Century Breeze,3 BHK 1858 Sq. Ft. Apartment,1858 Sq. Ft.,Rs 1.06 Cr
R28064,Century Breeze,3 BHK 1865 Sq. Ft. Apartment,1865 Sq. Ft.,Rs 1.06 Cr
R28064,Century Breeze,3 BHK 1917 Sq. Ft. Apartment,1917 Sq. Ft.,Rs 1.09 Cr
R28064,Century Breeze,3 BHK 1978 Sq. Ft. Apartment,1978 Sq. Ft.,Rs 1.12 Cr
R28064,Century Breeze,3 BHK 2423 Sq. Ft. Apartment,2423 Sq. Ft.,Rs 1.38 Cr
R28064,Century Breeze,3 BHK 2526 Sq. Ft. Apartment,2526 Sq. Ft.,Rs 1.44 Cr
R96170,AR Mansion Jayanagar,2 BHK 720 Sq. Ft. Apartment,720 Sq. Ft.,Price on Request
R354874,Vasavi Lake City,2 BHK 1190 Sq. Ft. Apartment,1190 Sq. Ft.,Rs 86.86 Lac
R354874,Vasavi Lake City,2 BHK 1270 Sq. Ft. Apartment,1270 Sq. Ft.,Rs 92.70 Lac
R354874,Vasavi Lake City,3 BHK 1385 Sq. Ft. Apartment,1385 Sq. Ft.,Rs 1.01 Cr
R354874,Vasavi Lake City,3 BHK 2240 Sq. Ft. Apartment,2240 Sq. Ft.,Rs 1.63 Cr
R122845,Pyramid Urban Homes 2,1 BHK 382 Sq. Ft. Apartment,335 Sq. Ft.,Rs 36.00 Lac
R122845,Pyramid Urban Homes 2,1 BHK 387 Sq. Ft. Apartment,340 Sq. Ft.,Rs 36.54 Lac
R122845,Pyramid Urban Homes 2,1 BHK 399 Sq. Ft. Apartment,347 Sq. Ft.,Rs 37.29 Lac
R122845,Pyramid Urban Homes 2,2 BHK 601 Sq. Ft. Apartment,501 Sq. Ft.,Rs 53.84 Lac
R122845,Pyramid Urban Homes 2,2 BHK 603 Sq. Ft. Apartment,503 Sq. Ft.,Rs 54.00 Lac
R122845,Pyramid Urban Homes 2,2 BHK 616 Sq. Ft. Apartment,516 Sq. Ft.,Rs 55.45 Lac
R171867,Majestique Manhattan Phase 2,1 BHK 306 Sq. Ft. Apartment,306 Sq. Ft.,Rs 27.36 L
R171867,Majestique Manhattan Phase 2,1 BHK 314 Sq. Ft. Apartment,314 Sq. Ft.,Rs 28.07 L
R171867,Majestique Manhattan Phase 2,1 BHK 330 Sq. Ft. Apartment,330 Sq. Ft.,Rs 29.50 L
R171867,Majestique Manhattan Phase 2,1 BHK 345 Sq. Ft. Apartment,345 Sq. Ft.,Rs 30.84 L
R171867,Majestique Manhattan Phase 2,2 BHK 440 Sq. Ft. Apartment,440 Sq. Ft.,Rs 39.34 L
R171867,Majestique Manhattan Phase 2,2 BHK 459 Sq. Ft. Apartment,459 Sq. Ft.,Rs 41.04 L
R171867,Majestique Manhattan Phase 2,2 BHK 526 Sq. Ft. Apartment,526 Sq. Ft.,Rs 47.03 L
R13570,Karia Konark Campus,2 BHK 565 Sq. Ft. Apartment,565 Sq. Ft.,Rs 42.38 Lac
R13570,Karia Konark Campus,3 BHK 1360 Sq. Ft. Apartment,1360 Sq. Ft.,Rs 1.02 Cr
R237,Mantri Celestia,2 BHK 850 Sq. Ft. Apartment,850 Sq. Ft.,Rs 68.57 L
R237,Mantri Celestia,2 BHK 960 Sq. Ft. Apartment,960 Sq. Ft.,Rs 77.45 L
R237,Mantri Celestia,3 BHK 1198 Sq. Ft. Apartment,1198 Sq. Ft.,Rs 96.65 L
R400711,Adi Darsshan,1 BHK 390 Sq. Ft. Apartment,390 Sq. Ft.,Rs 1.55 Cr
R400711,Adi Darsshan,1 BHK 407 Sq. Ft. Apartment,407 Sq. Ft.,Rs 1.62 Cr
R421099,Arkade Pearl,2 BHK 699 Sq. Ft. Apartment,699 Sq. Ft.,Rs 2.97 Cr
R421099,Arkade Pearl,2 BHK 770 Sq. Ft. Apartment,770 Sq. Ft.,Rs 3.27 Cr
R421099,Arkade Pearl,3 BHK 1070 Sq. Ft. Apartment,1070 Sq. Ft.,Rs 4.54 Cr
R421099,Arkade Pearl,3 BHK 1100 Sq. Ft. Apartment,1100 Sq. Ft.,Rs 4.67 Cr
R27756,Jaipurias Sunrise Greens,2 BHK 1125 Sq. Ft. Apartment,1125 Sq. Ft.,Rs 90.38 Lac
R27756,Jaipurias Sunrise Greens,2 BHK 1282 Sq. Ft. Apartment,1282 Sq. Ft.,Rs 1.03 Cr
R27756,Jaipurias Sunrise Greens,3 BHK 1504 Sq. Ft. Apartment,1504 Sq. Ft.,Rs 1.21 Cr
R27756,Jaipurias Sunrise Greens,3 BHK 1867 Sq. Ft. Apartment,1867 Sq. Ft.,Rs 1.50 Cr
R76733,Purva Palm Beach,2 BHK 1232 Sq. Ft. Apartment,1232 Sq. Ft.,Rs 1.16 Cr
R76733,Purva Palm Beach,2 BHK 1348 Sq. Ft. Apartment,1348 Sq. Ft.,Rs 1.27 Cr
R76733,Purva Palm Beach,3 BHK 1482 Sq. Ft. Apartment,1482 Sq. Ft.,Rs 1.40 Cr
R278207,Acme Oasis,2 BHK 614 Sq. Ft. Apartment,614 Sq. Ft.,Rs 1.26 Cr
R278207,Acme Oasis,2 BHK 742 Sq. Ft. Apartment,742 Sq. Ft.,Rs 1.52 Cr
R278207,Acme Oasis,3 BHK 920 Sq. Ft. Apartment,920 Sq. Ft.,Rs 1.89 Cr
R278207,Acme Oasis,3 BHK 1016 Sq. Ft. Apartment,1016 Sq. Ft.,Rs 2.08 Cr
R349637,Candeur Signature,1 BHK 615 Sq. Ft. Apartment,615 Sq. Ft.,Rs 47.60 L
R349637,Candeur Signature,1 BHK 580 Sq. Ft. Apartment,580 Sq. Ft.,Rs 44.89 L
R349637,Candeur Signature,2 BHK 1105 Sq. Ft. Apartment,1105 Sq. Ft.,Rs 85.52 L
R349637,Candeur Signature,2 BHK 1140 Sq. Ft. Apartment,1140 Sq. Ft.,Rs 88.23 L
R349637,Candeur Signature,3 BHK 1360 Sq. Ft. Apartment,1360 Sq. Ft.,Rs 1.05 Cr
R349637,Candeur Signature,3 BHK 1590 Sq. Ft. Apartment,1590 Sq. Ft.,Rs 1.23 Cr
R299129,Gaiagen Park Residences,1 BHK 435 Sq. Ft. Apartment,435 Sq. Ft.,Rs 1.37 Cr
R299129,Gaiagen Park Residences,1 BHK 463 Sq. Ft. Apartment,463 Sq. Ft.,Rs 1.45 Cr
R299129,Gaiagen Park Residences,2 BHK 611 Sq. Ft. Apartment,611 Sq. Ft.,Rs 1.92 Cr
R299129,Gaiagen Park Residences,2 BHK 804 Sq. Ft. Apartment,804 Sq. Ft.,Rs 2.53 Cr
R299129,Gaiagen Park Residences,3 BHK 897 Sq. Ft. Apartment,897 Sq. Ft.,Rs 2.82 Cr
R299129,Gaiagen Park Residences,3 BHK 1167 Sq. Ft. Apartment,1167 Sq. Ft.,Rs 3.24 Cr
R296663,Nirman Aura,1 BHK 440 Sq. Ft. Apartment,440 Sq. Ft.,Rs 46.05 Lac
R296663,Nirman Aura,1 BHK 471 Sq. Ft. Apartment,471 Sq. Ft.,Rs 49.29 Lac
R296663,Nirman Aura,2 BHK 602 Sq. Ft. Apartment,602 Sq. Ft.,Rs 63.00 Lac
R983,Elita Garden Vista,2 BHK 1210 Sq. Ft. Apartment,702 Sq. Ft.,Price on Request
R983,Elita Garden Vista,3 BHK 1607 Sq. Ft. Apartment,818 Sq. Ft.,Price on Request
R983,Elita Garden Vista,3 BHK 1623 Sq. Ft. Apartment,931 Sq. Ft.,Price on Request
R983,Elita Garden Vista,3 BHK 1588 Sq. Ft. Apartment,816 Sq. Ft.,Price on Request
R983,Elita Garden Vista,3 BHK 1503 Sq. Ft. Apartment,862 Sq. Ft.,Price on Request
