XID,Name,Name_Score,Builder,Builder_Score,Address,Address_Score,Possession Status,Possession Status_Score,RERA,RERA_Score
r423077,Millennium Antara,100,ByMillennium Residency,95,"99acres: Vesu | Housing: FP No 83/1, Vesu, Surat",30,"99acres: UNDER_CONSTRUCTION | Housing: Sep, 2025",15,PR/GJ/SURAT/SURAT CITY/Surat Municipal Corporation/RAA12987/200224/311229,100
r434533,D Pal Apartments Studio,82,ByD Pal Buildcon Pvt Ltd,74,"99acres: Anjuna | Housing: Calangute, North Goa, Goa",32,"99acres: UNDER_CONSTRUCTION | Housing: Apr, 2028",15,PRGO08242271,100
r317985,99acres: The Icon by Risland | Housing: Risland The Icon,46,ByRisland,64,"99acres: Dhokali | Housing: Highland Gardens Road, Dhokali, Thane West, Thane",25,"99acres: READY_TO_MOVE | Housing: Jun, 2026",9,P51700018370,100
r428623,Aarya Emperro,100,99acres: Aarya Group Vadodara | Housing: ByAarya Developers,47,"99acres: Tarsali  | Housing: Near Dhanyavi Chokdi, National Highway 8, Tarsali, Vadodara",21,99acres: NEW_LAUNCH | Housing: Ready to Move,17,PR/GJ/VADODARA/VADODARA/Vadodara Municipal Corporation/RAA13636/060624/311228,100
r401156,Sanfran Sarovar Heights,100,99acres: Sanfran Group | Housing: BySanfran Developer Pvt. Ltd.,48,"Lahargird, Jhansi",69,"99acres: NEW_LAUNCH | Housing: Jun, 2023",21,UPRERAPRJ242677,100
r316139,Ambika La Parisian Phase 1 T6 To T9,68,ByAmbika Realcon,93,"99acres: Sector 66b | Housing: Group Housing Site No 2, IT City, Sector 66, Mohali",30,Ready to Move,100,PBRERA-SAS80-PR0398,100
r412072,Oceanus White Meadows,100,99acres: Oceanus | Housing: ByOceanus Dwelling Pvt. Ltd.,40,"99acres: Kembathalli | Housing: Sy. No. 21/2. Kembathahally, Anjanapura, South Bangalore, Bangalore",26,"99acres: NEW_LAUNCH | Housing: Dec, 2024",21,PRM/KA/RERA/1251/310/PR/270623/006023,100
r312287,Anuhar Rami Reddy Towers,100,ByAnuhar Homes Pvt Ltd,71,"99acres: Manikonda | Housing: Alkapur Township, Manikonda, West Hyderabad, Hyderabad",29,"99acres: READY_TO_MOVE | Housing: Dec, 2026",18,P02400000820,100
r429831,Vinayak Amara,100,ByVinayak Group,72,"99acres: New Town | Housing: Premises No 07-0718 Action Area II G Of New Town, Kolkata",25,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,26,WBRERA/P/NOR/2024/001720,100
r431486,Monalisa Kappa Aamar Bari,78,ByMonalisa Housing Projects Private Limited,74,"99acres: Chinar Park | Housing: Niranjan Pally, Barrackpore, Kolkata",34,"99acres: UNDER_CONSTRUCTION | Housing: Aug, 2030",15,WBRERA/P/NOR/2024/001855,100
r390137,Tulip Monsella,100,ByTulip Infratech Pvt Ltd,75,"99acres: Sector 53 | Housing: Golf Course Road, Sector 53, Golf Course Road, Gurgaon",29,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2024",22,GGM/554/286/2022/29 DATED 25.04.2022,100
r326117,VHV Happy Homes 2 0,88,ByVHV Builders Pvt Ltd,71,"99acres: Pandeypur | Housing: Soyepur, Pandeypur, Varanasi",49,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2027",22,UPRERAPRJ749123,100
r433755,99acres: Anantaaj Luxurious Floors | Housing: 3 BHK Flat,23,99acres: Anantaaj Real Estate | Housing: nan,0,"Anantaaj, Sector 23 Dwarka, New Delhi",60,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2025",22,,100
r434000,Neco Park Central,100,ByVasupujya Corporation,95,"99acres: Kharadi | Housing: Neco Park Central, Sr.No. 25/1B , Kharadi, Near Bollywood Multiplex, Pune",18,"99acres: UNDER_CONSTRUCTION | Housing: Aug, 2027",15,P52100077542,100
r435267,Rohra Platinum,100,99acres: ROHRA GROUP | Housing: ByRohra Developers Pvt Ltd,43,"99acres: Entally | Housing: 5B, Indian Mirror Street, Taltala, Central Kolkata, Kolkata",18,"99acres: NEW_LAUNCH | Housing: Feb, 2032",21,99acres: Registered | Housing: nan,0
r405334,Lodhi Kasturi Milestone,100,ByLodhi Builder And Developer Pvt Ltd,84,"Awadhpuri, Bhopal",69,"99acres: UNDER_CONSTRUCTION | Housing: Aug, 2024",15,P-BPL-23-3848,100
r438065,Pearl Imperial,100,ByPearl Constructions,95,"99acres: Medavakkam | Housing: Medavakkam, Chennai south, Chennai",45,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,26,Rera Not Applicable,100
r368807,99acres: Vivanta Next | Housing: 3 BHK Flat,18,ByShree Sonigara Punamiya Developers,77,"99acres: Tathawade | Housing: Vivanta Next, Dattwadi, Tathawade, Pune",38,"99acres: UNDER_CONSTRUCTION | Housing: Jan, 2027",15,99acres: Registered | Housing: nan,0
r384935,Aqura Pride,100,ByAqura Builder & Developer,89,"99acres: Wadgaon Budruk | Housing: Survey no.73&amp72(p),Off-sinhgad road,Next to Mumbai-Bangaluru, Pune",24,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2025",22,P52100031863,100
r429431,Basil Vrundavan Wing E,81,ByBasil,56,"Plot No 1, Ambegaon Budruk, Pune",51,"99acres: NEW_LAUNCH | Housing: Feb, 2019",21,P52100056440,100
r423543,Majestic Sky Bungalow,100,ByJinraj  real estate,90,"99acres: Wardhaman Nagar Colony | Housing: Chikhli Chowk, Beside New Kirana Market, Wardhaman Nagar, Nagpur",40,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,26,P50500054771,100
r417702,Marsvel Enclave,97,BySri City Developers,95,"99acres: Siruseri | Housing: Pudupakkam, OMR, Chennai south, Chennai",17,"99acres: READY_TO_MOVE | Housing: Aug, 2029",18,Rera Not Applicable,100
r297921,MORYA,100,"99acres: Sugam Homes Kolkata | Housing: BySugam Homes, , Soham Group, & Diamond Group",47,"99acres: Tollygunge | Housing: 88A, B.L.Saha Road, Tollygunge, South Kolkata, Kolkata",31,"99acres: READY_TO_MOVE | Housing: Oct, 2031",18,HIRA/P/SOU/2018/000028,100
r337671,Sri Aditya Athena,87,BySri Aditya Homes Pvt. Ltd.,73,"99acres: Shaikpet | Housing: OU Colony, Manikonda, Hyderabad",21,"99acres: READY_TO_MOVE | Housing: Dec, 2024",18,P02400001111,100
r6576,Sanghvi S3 Ecocity Woods,84,BySanghvi Parsssva Group of Companies,57,"99acres: Mira Road East | Housing: S No. 102/26 And 88/13, Village Mire And S No. 11/1/2, Village Mahajanwadi, Mira Road East, Mira Road and Beyond, Mumbai",21,"99acres: READY_TO_MOVE | Housing: Mar, 2025",18,P51900006575,100
r412305,Vindhya Sparsh,100,99acres: Animesh Nirman LLP | Housing: ByVindhya Realty,35,"99acres: Rajpur Sonarpur | Housing: 133, Dwarir Rd, Dakshin Jagaddal, Rajpur Sonarpur, South Kolkata, Kolkata",34,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2024",22,WBRERA/P/SOU/2023/000176,100
r403775,Vasudha Capital Garden,78,99acres: Lucky Group Ranchi | Housing: ByVasudha Homes Developers,23,"99acres: Pundag | Housing: Off Purulia Road, Near SIP - Dangratoli Chowk, Ranchi",20,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2026",22,99acres: Registered | Housing: nan,0
r433317,Max Estate 360,100,ByMax Estates,92,"99acres: Sector 36A | Housing: Sector 36A, Dwarka Expressway, Gurgaon",42,"99acres: NEW_LAUNCH | Housing: Dec, 2027",21,RC/REP/HARERA/GGM/860/592/2024/87,100
r370278,BPS Twin Towers,56,ByNamishree Infrastructure And Project Pvt Ltd,95,"99acres: LB Nagar | Housing: Saidabad Village and Mandal, South Hyderabad, Hyderabad",19,"99acres: UNDER_CONSTRUCTION | Housing: Mar, 2026",15,P02500001997,100
r374119,Mahindra Happinest Tathawade Phase 3,88,ByMahindra Lifespaces,95,"99acres: Tathawade | Housing: Tathawade, Pimpri Chinchwad, Pune",43,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2025",22,P52100052559,100
r424237,Silver City,85,99acres: MTM Group | Housing: ByMTM Realty Pvt ltd,41,"99acres: Andal | Housing: Kajora, Ranigunj, Durgapur",26,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2029",22,Rera Not Applicable,100
r429647,99acres: Gem Silver Residency | Housing: 2 BHK Flat,13,99acres: Gem Associates | Housing: nan,0,"99acres: Chattarpur | Housing: Gem silver  residency, Chhattarpur, New Delhi",36,"99acres: UNDER_CONSTRUCTION | Housing: Mar, 2025",15,,100
r403309,Whiteland The Aspen,100,ByWhiteland Corporation Private Limited,70,"99acres: Sector 76 | Housing: Sector 76, New Gurgaon, Gurgaon",45,"99acres: UNDER_CONSTRUCTION | Housing: Jan, 2029",15,07 of 2023 Date: 12.01.2023,100
r424460,M3M Mansion,100,ByM3M India Pvt. Ltd.,60,"99acres: Sector 113 | Housing: Sector 113, Dwarka Expressway, Gurgaon",42,"99acres: NEW_LAUNCH | Housing: Apr, 2028",11,RERA-GRG-PROJ-1547-2024,100
r383939,Concorde Opus II,90,99acres: Concorde | Housing: ByConcorde Housing Corporation Pvt. Ltd.,33,"99acres: Tharalu | Housing: Sy No.79/1, Tharalu Village, Tharalu, Kanakpura Road-Kanakpura, Bangalore",18,"99acres: READY_TO_MOVE | Housing: Jun, 2018",9,PRM/KA/RERA/1251/310/PR/211130/004559,100
r410244,Sapthagiri Sandalwoods,100,BySapthagiri Shelters,95,"99acres: Belathur | Housing: Belathur Near Kadugodi, Whitefield, Bangalore East, Bangalore East , Bangalore",19,"99acres: READY_TO_MOVE | Housing: Dec, 2018",18,PRM/KA/RERA/1251/446/PR/090523/005918,100
r415046,NCC Signature Towers,100,ByNCC Urban Infrastructure Limited,83,"99acres: Sholinganallur | Housing: S No 744, Chemmenchery Nookampalyam Rd, Sholinganallur, Chennai south, Chennai",30,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2026",22,TN/29/Building/366/2023 dated 02/09/2023,100
r399608,DAC Manapark,100,ByDAC Developers,93,"99acres: Manapakkam | Housing: Manapakkam, Chennai south, Chennai",45,"99acres: UNDER_CONSTRUCTION | Housing: Mar, 2028",15,TN/01/BUILDING/0217/2023,100
r141415,DMK Stella,100,ByDMK Infrastructure Pvt Ltd,78,"99acres: Moshi | Housing: S. No./Gat No.216/2 (P), Dudulgaon, Moshi, Pimpri Chinchwad, Pune",14,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2028",22,P52100054604,100
r433160,Nilamber Serene,50,ByNilamber Group,57,"99acres: Bhayli | Housing: Vasana Bhayli Road, Vadodara",35,"99acres: UNDER_CONSTRUCTION | Housing: Aug, 2019",15,99acres: Registered | Housing: nan,0
r433861,SKA Divine,100,BySKA Group,90,"99acres: Wave City | Housing: Sector 1, Wave City, NH - 24 Ghaziabad, Ghaziabad",31,"99acres: UNDER_CONSTRUCTION | Housing: Jul, 2024",15,UPRERAPRJ556045/10/2024,100
r431021,Hiranandani Westgate Phase 1,83,99acres: House of Hiranandani | Housing: ByHiranandani Communities,49,"99acres: Hiranandani Estate | Housing: Kavesar, Thane West, Ghodbunder Road, Thane",36,Under Construction,100,P51700077268,100
r401861,The Palm,67,99acres: Geetai Construction Company | Housing: By11 Square Feet,19,"99acres: Besa Pipla Road | Housing: Mauza - Chikhali, Plot no.1, Hudkeshwar Police Station, Main Road Touch, Manewada Pipia Road, Hudkeshwar Road, Nagpur",20,99acres: NEW_LAUNCH | Housing: Ready to Move,17,P50500048022,100
r413695,Swastik Mangal,74,ByShree Mangal Group,95,"99acres: Kamatwade | Housing: Near Mathura Lawns, Kamatwade, Nashik",39,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2027",22,P51600051953,100
r419028,Goldenkey Meraki,100,ByGoldenkey Ventures Private Limited,67,"99acres: Miyapur | Housing: Ameenpur, North Hyderabad, Hyderabad",19,"99acres: UNDER_CONSTRUCTION | Housing: Sep, 2024",15,P01100007271,100
r422517,Radiance The Prime,100,ByRadiance Realty Developers India Ltd,57,"99acres: Pammal | Housing: T S No 33/2, Block No 21, Ward G Of Pammal Village, Chennai south, Chennai",15,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2027",22,TN/29/Building/036/2024 dated 07/02/2024,100
r438223,Sophia Nest,100,BySophia Builders,94,"99acres: Palarivattom | Housing: Edapally, Kochi",30,"99acres: READY_TO_MOVE | Housing: Feb, 2028",18,K-RERA/PRJ/ERN/009/2025,100
r373245,Express Astra,100,ByExpress Builders Pvt Ltd,75,"Sector 1 Noida Extension, Greater Noida",67,"99acres: UNDER_CONSTRUCTION | Housing: Feb, 2024",15,"UPRERAPRJ479698, UPRERAPRJ229234",100
r409341,Sumadhura Folium Phase II,62,BySumadhura Infracon Pvt Ltd,60,"99acres: Whitefield | Housing: Whitefield Hope Farm Junction, Bangalore East , Bangalore",30,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,26,PRM/KA/RERA/1251/446/PR/250423/005893,100
r430191,Adani Lushlands,100,ByAdani Realty,92,"99acres: Gwal Pahari | Housing: Sector 2, Gwal Pahari, Gurgaon Faridabad Road, Gurgaon",34,"99acres: UNDER_CONSTRUCTION | Housing: Aug, 2027",15,GGM/837/569/2024/64 DATED 14.06.2024,100
r428100,Avittam Adiyogi,68,ByAvittam Homes,93,"99acres: Thiruvanmiyur | Housing: Plot No 20 & 21, Near Tidel Park, Kamaraj Nagar, Thiruvanmiyur, Chennai south, Chennai",26,"99acres: UNDER_CONSTRUCTION | Housing: Feb, 2026",15,99acres: Not Registered | Housing: TN/29/Building/03132024,16
r430665,Golden Era Homes,97,ByGoyal Infra Group,51,"Nagla, Zirakpur",70,"99acres: NEW_LAUNCH | Housing: Oct, 2025",11,PBRERA-SAS79-PR0996,100
r408715,Aksara Green Scapes,100,ByAksara Constructions And Others,67,"99acres: Pragathi Nagar | Housing: Bowrampet, North Hyderabad, Hyderabad",31,"99acres: UNDER_CONSTRUCTION | Housing: Jul, 2024",15,P02200006119,100
r373148,99acres: Elysian by Oberoi Realty | Housing: Elysian,45,ByOberoi Realty Limited,72,"Goregaon East, Western Suburbs, Mumbai",51,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2024",22,P51800005229,100
r14640,Neelam Senroofs Phase II,77,ByNeelam Realtors,94,"99acres: Nahur | Housing: Plot No. 795A, At Kurla, Nahur East, Mulund, Mumbai",18,"99acres: READY_TO_MOVE | Housing: Aug, 2023",18,P51800008478,100
r19674,Skytech Colours Avenue,100,BySkytech Group,93,"Skytech Colours Avenue, Sector 10 Noida Extension, Greater Noida",50,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2032",22,UPRERAPRJ6664,100
r416277,Shreekhetra Greenpark,100,BySri Jagannath Promoters and Builders Pvt Ltd,88,"99acres: Khandagiri | Housing: Behind Shreekhetra Greenwood, Shreekhetra Residency Rd, Mauja, Shankarpur, Bhubaneswar",17,"99acres: UNDER_CONSTRUCTION | Housing: Mar, 2027",15,RP/19/2023/01009,100
r416159,Lodha Mirabelle,100,ByLodha Group,56,"99acres: Thanisandra | Housing: Thanisandra Main Road, Manayata Tech Park, Thanisandra, North Bangalore, Bangalore",24,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2025",22,PRM/KA/RERA/1251/309/PR/131023/006321,100
r18410,Experion The Westerlies Plots,88,ByExperion Developers,95,"99acres: Sector 108 | Housing: Dwarka Expressway, Sector 108, Dwarka Expressway, Gurgaon",30,"99acres: READY_TO_MOVE | Housing: Sep, 2022",18,103 OF 2017,100
r395389,Signature Global City 63A,100,BySignature Global Builders Pvt. Ltd.,69,"99acres: Sector 63A | Housing: Sector 63A, Golf Course Extension Road, Gurgaon",35,"99acres: READY_TO_MOVE | Housing: Jul, 2025",9,RERA-GRG-PROJ-1023-2022,100
r65774,Edifice,74,ByModi Builders,93,"99acres: Bachupally | Housing: 63P, 68P, 69P, 70P, Plot No Of Site, At Dundigal Gandimaisamma, Medchalmalkajgir, Shambhupur, Kompally, North Hyderabad, Hyderabad",13,"99acres: READY_TO_MOVE | Housing: Jun, 2029",9,P02200001454,100
r213249,Godrej 101,100,ByGodrej Properties Ltd.,83,"99acres: Sector 79 | Housing: Sector 79, New Gurgaon, Gurgaon",45,"99acres: READY_TO_MOVE | Housing: Apr, 2027",18,61 of 2017,100
r427124,Harvi Helenium,100,ByHarvi Infra,58,"99acres: South Bopal | Housing: Main Safal Parisar Road, Bopal, Ahmedabad",31,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,26,PR/GJ/AHMEDABAD/AHMEDABAD CITY/Ahmedabad Municipal Corporation/MAA13691/180624/311227,100
r432912,Vishaka Sai Villas,100,ByVishaka Constructions,95,"99acres: Sembakkam | Housing: Plot No. 2, Arunodhayam Nagar, 1st Street, Nanmangalam, Chennai south, Chennai",14,"99acres: READY_TO_MOVE | Housing: Dec, 2026",18,Rera Not Applicable,100
r406986,Vrundavan Bliss,100,99acres: Dhimahi Infra | Housing: ByShree Balaji Developers,26,"99acres: Waghodia Road | Housing: Opp. Taksh Galaxy Mall & L&T Knowledge City, Waghodia Road, Madhavpura, Vadodara",28,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2026",22,PR/GJ/VADODARA/VADODARA/Vadodara Municipal Corporation/MN211AA10111/031022,100
r409651,Oro Constella,100,99acres: ORO Constructions | Housing: ByOro Real Infra Llp,38,"Shushant Golf City, Amar Shaheed Path	, Lucknow",53,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2027",22,UPRERAPRJ629194,100
r381204,Vertex Gigaciti,67,ByVertex Homes,71,"99acres: Tukkuguda | Housing: Tukkuguda, South Hyderabad, Hyderabad",39,"99acres: READY_TO_MOVE | Housing: Feb, 2025",18,P02400005103,100
r427903,Nitara One Good Earth,100,ByNitara Projects Limited,96,"99acres: Sector 71 | Housing: Sector 71, Golf Course Extension Road, Gurgaon",33,"99acres: UNDER_CONSTRUCTION | Housing: Feb, 2029",15,Rera Not Applicable,100
r426777,Trifecta Vanto Phase 1,78,ByTrifecta Projects Pvt Ltd,77,"99acres: Sarjapur Road | Housing: Off Sarjapur Road, Behind Wipro SEZ, Kodathi, Bangalore East , Bangalore",31,99acres: NEW_LAUNCH | Housing: Ready to Move,17,PRM/KA/RERA/1251/446/PR/190424/006813,100
r395792,APR Praveens Golden Leaf,100,ByAPR Group,90,"99acres: Sagar Highway | Housing: Torrur, Koheda Rd, Hayathnagar, South Hyderabad, Hyderabad",25,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2028",22,P02400006219,100
r405310,CasaGrand Cloud 9,97,99acres: Casagrand | Housing: ByCasagrand Builder Private Limited,41,"Sholinganallur, Chennai south, Chennai",54,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2027",22,TN/29/Building/0184/2023 dated 28/04/2023,100
r430983,Stone and Acres Park Hills,98,ByStone and Acres,54,"99acres: Ponmar | Housing: Ponmar, Chennai south, Chennai",33,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2026",22,TN/35/Layout/1957/2024,100
r368250,Vaibhav Upavan Phase 2,78,ByVyas Vaibhav Ventures Llp,50,"Jangamakote, Bangalore",67,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2026",22,PRM/KA/RERA/1254/465/PR/220623/006010,100
r319819,Shapoorji Pallonji JoyVille,86,ByShapoorji Pallonji Real Estate,65,"99acres: Sector 102 | Housing: Kherki Majra, Sector 102, Dwarka Expressway, Gurgaon",32,"99acres: READY_TO_MOVE | Housing: Dec, 2028",18,"RC/REP/HARERA/GGM/2018/27, RC/REP/HARERA/GGM/2018/28, RC/REP/HARERA/GGM/2018/29, RC/REP/HARERA/GGM/2018/30",100
r418780,Mana Dale,100,ByMana Projects Pvt Ltd,72,"99acres: Kodathi | Housing: Survey Number 60/1, Sarjapur Extension , Kodathi Village, Bangalore East , Bangalore",15,"99acres: UNDER_CONSTRUCTION | Housing: Nov, 2024",15,PRM/KA/RERA/1251/446/PR/091123/006409,100
r416927,Tulsi Paradise,100,99acres: Shyam Group Motera Ahmedabad | Housing: ByTulsi Paradise,27,"99acres: Motera | Housing: Near tapovan Circle to Agora mall ,S.P. Ring Road, North West, Gandhinagar",12,"99acres: UNDER_CONSTRUCTION | Housing: Mar, 2028",15,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/RAA12307/250923,100
r69896,Madhu Parkville,97,ByMadhu Infrastructures,93,"99acres: Tellapur | Housing: Tellapur, Gachibowli Extension, West Hyderabad, Hyderabad",25,"99acres: UNDER_CONSTRUCTION | Housing: Sep, 2027",15,P01100002105,100
r257873,Trimurty Arabella,97,ByTrimurty Group,62,"99acres: Bani Park | Housing: B-185, RPA Rd, Block B, Sanjay Colony, Vidhyadhar Nagar, NH - 8 Jaipur, Jaipur",18,"99acres: READY_TO_MOVE | Housing: Oct, 2020",18,RAJ/P/2017/027,100
r429830,Nest Accolade,87,ByThe Nest Builder,91,"99acres: Kolapakkam,Vandalur Kelambakkam Road | Housing: Perungalathur, Chennai south, Chennai",33,"99acres: NEW_LAUNCH | Housing: Dec, 2026",21,TN/35/Building/0333/2024,100
r438048,Grand Begonia,76,ByPrateek Group,65,"99acres: Siddhartha Vihar | Housing: Plot No. 04/ BS- 01 and BS- 05, Siddharth Vihar, NH 24, Ghaziabad",37,"99acres: UNDER_CONSTRUCTION | Housing: Mar, 2026",15,UPRERAPRJ790651/09/2024,100
r171423,Sureka Springville Greens,84,BySUREKA GROUP,54,"99acres: Tamando | Housing: P.S, Tamando, Bijipur, Bhubaneswar",34,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2026",22,MP/19/2022/00794,100
r58272,Omaxe The Lake,100,ByOmaxe Ltd,62,"99acres: Mullanpur | Housing: Madhya Marg Extension, Omaxe New Chandigarh, Near India Trade Tower, Mullanpur, Chandigarh",18,Ready to Move,100,"PBRERAâSAS80âPR0040, PBRERA-SAS80-PR0323",100
r414538,ASBL Loft,100,99acres: ASBL | Housing: ByAshoka Builders India Private Limited,19,"99acres: Gachibowli | Housing: Nanakramguda, West Hyderabad, Hyderabad",16,"99acres: UNDER_CONSTRUCTION | Housing: Oct, 2028",22,P02400006761,100
r426929,Green Edge Signature,100,ByGreen Edge Ventures,95,"99acres: Varthur | Housing: Sorahunase Main Rd, Varthur, Bangalore East , Bangalore",23,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,26,PRM/KA/RERA/1251/446/PR/220424/006831,100
r428040,Myhna Orchid,100,ByMyhna Properties Pvt Ltd,76,"99acres: Varthur | Housing: Gunjur, Bangalore East , Bangalore",20,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2025",22,PRM/KA/RERA/1251/446/PR/150524/006874,100
r396799,Keya Around The Life,100,ByKeya Homes,91,"99acres: Whitefield | Housing: Whitefield -Seegehalli, Near Sai Baba Ashram, Bangalore East , Bangalore",24,Ready to Move,100,PRM/KA/RERA/1251/446/PR/020822/005125,100
r413683,Honer Homes Signatis,82,ByHoner Homes,92,"99acres: Kukatpally | Housing: Kukatpally, North Hyderabad, Hyderabad",42,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move in,29,P02200005923,100
r396991,99acres: Bindal Homes | Housing: Royal Floors By Bindal Homes 450 Sq Yards,45,ByBindal Homes,92,"Green Field Colony, Faridabad",74,"99acres: READY_TO_MOVE | Housing: Oct, 2026",18,Rera Not Applicable,100
r434130,Ruparel Urbana,100,ByRuparel Realty,93,"99acres: Kurla | Housing: Shiv Shrusti Rd, Nehru Nagar, Kurla, Kurla, Mumbai",18,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2027",22,P51800077585,100
r403476,Runwal 25 Hour Life,75,ByRunwal,60,"99acres: Manpada | Housing: Manpada, Ghodbunder Road, Thane West, Ghodbunder Road, Thane",21,"99acres: NEW_LAUNCH | Housing: Mar, 2027",11,"P51700048278, P51700048270, P51700053696",100
r406774,Sai Kiran Garden Square,85,BySai Kiran Constructions,96,"99acres: Uttarahalli | Housing: Ward No.184, Subramanyapura, South Bangalore, Bangalore",24,"99acres: NEW_LAUNCH | Housing: Dec, 2030",21,PRM/KA/RERA/1251/310/PR/090323/005779,100
