XID,Name,Name_Score,Builder,Builder_Score,Address,Address_Score,Possession Status,Possession Status_Score,RERA,RERA_Score
r421330,Anamika High Point,100,ByConstera Realty,100,"99acres: Sindhu Bhavan Road | Housing: Opp. The Grand Bhagwati (TGB), S.G. Highway, South West, Ahmedabad",0,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2029",0,PR/GJ/AHMEDABAD/AHMEDABAD CITY/Ahmedabad Municipal Corporation/RAA12755/050124/300630,100
r2966,Catalyst Alta,100,ByCatalyst Properties,100,"OMR Kelambakkam, Chennai",100,"99acres: READY_TO_MOVE | Housing: Mar, 2028",0,Rera Not Applicable,100
r428750,Vivan Heights,100,ByVivan Group,100,"Near Chembur Railway Station, Chembur, Mumbai Harbour, Mumbai",100,"99acres: NEW_LAUNCH | Housing: Dec, 2028",0,P51800056066,100
r425841,The Ridges 41,100,ByParanjape Schemes Construction Ltd.,100,"99acres: Blue Ridge Town | Housing: Plot No. 119 To 171, 173(Part), 106 & Others At Hinjewadi, Blueridge Township, Pimpri Chinchwad, Pune",0,"99acres: NEW_LAUNCH | Housing: Mar, 2021",0,P52100055581,100
r431642,Green Abalone,100,BySiddhik Developers,100,"Siddhik Green Abalone at south bopal, near Jain Derasar,opp Sheladia luxuria, SP ring road west, Ahmedabad",100,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2027",0,PR/GJ/AHMEDABAD/DASKROI/Ahmedabad Municipal Corporation/MAA13821/080724/300328,100
r426546,99acres: Ventura | Housing: 4 BHK Flat,0,99acres: J S Buildcom | Housing: nan,0,"Ventura, Mansarovar Sector 8, Mansarovar, Jaipur",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2024",0,99acres: Registered | Housing: nan,0
r428393,Ellanza Zenistry B,100,ByEllanza Corp,100,"Baner, Baner Road, Pune",100,99acres: NEW_LAUNCH | Housing: Ready to Move,0,P52100056094,100
r265661,99acres: Aishwaryam Courtyard Gold | Housing: Essen Aishwaryam Courtyard 2,0,99acres: Aishwaryam Builders Pune | Housing: ByEssen Realtors,0,"Plot No. Gat No. 1169 1170 1171 1172 & 1241 At Pimpri Chinchawad (M Corp.), Haveli, Chikhali, Pimpri Chinchwad, Vitthal Nagar",100,"99acres: READY_TO_MOVE | Housing: Dec, 2025",0,P52100000799,100
r71855,The Prestige City,100,99acres: Prestige Group | Housing: ByPrestige Estates Projects Ltd.,0,"Mulund West, Central Mumbai Suburbs, Mumbai",100,"99acres: READY_TO_MOVE | Housing: Sep, 2027",0,"P51800045339, P51800046488, P51800005285, P51900031285",100
r372188,Sameera Kanchi Big Town,100,99acres: Sameera Land and Constructions | Housing: BySameera Lands and Construction,0,"99acres: Siruvallur | Housing: Kanchipuram, Chennai",0,"99acres: READY_TO_MOVE | Housing: May, 2024",0,TN/01/LAYOUT/0236/2020,100
r374451,Anuhar Towers,100,ByAnuhar Homes Pvt Ltd,100,"Alkapur Township, Manikonda, West Hyderabad, Hyderabad",100,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,0,P02400002613,100
r423946,99acres: Ganguly 4 Sight Florence Phase 3 | Housing: 4 Sight Florence Phase III,0,ByGanguly Group,100,"96 paschim mahamayapur road, garia, South Kolkata, Kolkata",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2025",0,WBRERA/P/SOU/2024/001086,100
r367377,Sharanya Skyvue,100,BySharanya Group,100,"Opp. Times Square, Near Baghban Party Plot, Thaltej, South West, Ahmedabad",100,"99acres: READY_TO_MOVE | Housing: Aug, 2025",0,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/RAA07126/A1R/100321,100
r418960,GTK Eden Garden,100,99acres: GTK Foundations Chennai | Housing: ByGTK Foundations,0,"West Tambaram, Chennai south, Chennai",100,"99acres: READY_TO_MOVE | Housing: Dec, 2026",0,TN/01/Layout/4054/2023 dated 01/11/2023,100
r368086,99acres: GKs Zenith | Housing: Gk Zenith,0,99acres: GK Developers Secunderabad | Housing: ByGK Builders & Developers,0,"99acres: Sainikpuri | Housing: Balaji Nagar Road, Yapral, Secunderabad, Secunderabad",0,"99acres: READY_TO_MOVE | Housing: Mar, 2027",0,P02200002010,100
r393150,GHR Callisto,100,99acres: GHR INFRA | Housing: ByGHR  Infra,0,"Kollur, Tellapur, West Hyderabad, Hyderabad",100,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2026",0,P01100004554,100
r423721,99acres: RSR The Garden View Villa | Housing: The Garden View Villas,0,ByRSR Greenway Infra,100,"Kollur, West Hyderabad, Hyderabad",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2025",0,99acres: Not Registered | Housing: Rera Id Not Available,0
r15646,Mahidhara Supreme,100,ByMahidhara Projects,100,"Oragadam Sriperambattur, Chennai",100,"99acres: READY_TO_MOVE | Housing: Dec, 2024",0,Rera Not Applicable,100
r433403,Jain Fairmount The ARC,100,ByJain Constructions,100,"Gandimaisamma, Dundigal, North Hyderabad, Hyderabad",100,99acres: NEW_LAUNCH | Housing: Ready to Move,0,P02200008380,100
r397177,Tattvam,100,"ByEden Group, & Isha Group",100,"99acres: Maniktala | Housing: 24A, Bagmari, Kolkata",0,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,0,WBRERA/P/KOL/2023/000237,100
r407059,Manor Priva,100,ByManor Realty And Kalim Group,100,"New Town, Kolkata",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2027",0,WBRERA/P/NOR/2023/000291,100
r410501,GP Homes Valencia Ruby,100,ByGP Homes,100,"S No 403/1A4 Part Of Ayanambakkam, Chennai west, Chennai",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2024",0,TN/02/Building/0218/2023 dated 18/05/2023,100
r6670,Ireo The Corridors,100,ByIreo,100,"99acres: Sector 67A | Housing: Sector 67, Golf Course Extension Road, Gurgaon",0,"99acres: READY_TO_MOVE | Housing: May, 2027",0,"378 OF 2017, 377 OF 2017 & 379 OF 2017",100
r398366,99acres: Dashmesh Empire | Housing: Khatri Om Sai Complex,0,99acres: Dashmesh Infrastructure | Housing: ByKhatri Constructions,0,"99acres: Badlapur East | Housing: Phase-II, S.No-38, Near Raju Apt, Ramnagar, Shirgaon, Beyond Thane, Thane",0,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2030",0,99acres: Registered | Housing: nan,0
r5954,Valley,100,ByDILIGENT BUILDERS PVT LTD,100,"Plot No. GH-15, Sector 1 Noida Extension, Greater Noida",100,"99acres: UNDER_CONSTRUCTION | Housing: May, 2027",0,UPRERAPRJ5929,100
r387200,The Solitaire Crown,100,99acres: Shama Estates | Housing: ByThe Solitaire Group,0,"99acres: GMS Road  | Housing: Sewla Kalan, G.M.S Road, Majra, Dehradun",0,"99acres: READY_TO_MOVE | Housing: Sep, 2023",0,UKREP09200000348,100
r393363,Pawa Blossom,100,ByPawa Construction,100,"Behind Guru Govind Singh College, Indira Nagar, Nashik",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2024",0,P51600045718,100
r420320,VR Vivanta,100,ByVR Group,100,"99acres: Ajwa Road | Housing: Opp APMC Market, N H 08, Ajwa Crossing, New Karelibag, Vadodara",0,"99acres: UNDER_CONSTRUCTION | Housing: Jan, 2022",0,PR/GJ/VADODARA/VADODARA/Others/RAA12544/261023,100
r411075,Shubhashish Prakash,100,ByShubhashish Homes Realty LLP,100,"99acres: Mansarovar Extension | Housing: Medical Hub, Jaisinghpura Rd, Bhankrota, Ajmer Road, NH - 8 Jaipur, Jaipur",0,"99acres: NEW_LAUNCH | Housing: Dec, 2027",0,"RAJ/P/2023/2544, RAJ/P/2024/3218",100
r332999,Mega Sarovar,100,ByMega Homes,100,"R S No 523/2, Jain Colony, Gollapudi, Krishna",100,"99acres: UNDER_CONSTRUCTION | Housing: Mar, 2026",0,P06160070645,100
r416320,Sumadhura Sushantham Phase II,100,99acres: Sumadhura Group | Housing: BySumadhura Infracon Pvt Ltd,0,"99acres: Sahakara Nagar | Housing: BBMP Katha No 1583, Sy No 3/7, Thindlu Village Yelahanka Hobli, Kodigehalli, North Bangalore, Bangalore",0,Ready to Move,100,PRM/KA/RERA/1251/309/PR/200205/003253,100
r306817,Concorde Hill Crest Phase 1,100,ByConcorde Housing Corporation Pvt. Ltd.,100,"99acres: Chikkaballapur | Housing: On NH7, Chikballapur, North Bangalore, Bangalore",0,"99acres: READY_TO_MOVE | Housing: Dec, 2025",0,PRM/KA/RERA/1254/460/PR/180521/001784,100
r388209,Sharanya Altura,100,BySharanya Group,100,"B/h Kaveri Sohan Vistara, Opposite Taj Skyline Nr. Shilaj Over Bridge, Sp Ring Road, Shilaj, South West, Ahmedabad",100,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,0,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/MAA09900/090322,100
r393393,Sahjanand Safal,100,99acres: Akshar Infra Project and Sahajanand Group | Housing: BySahjanand Group,0,"99acres: Sargasan | Housing: Uvarsad, Gandhinagar",0,"99acres: READY_TO_MOVE | Housing: Sep, 2026",0,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA10283/080622,100
r206111,Windsor Troika,100,ByWindsor Builders & Developers,100,"Begur off Banneragatta Road, South Bangalore, Bangalore",100,"99acres: READY_TO_MOVE | Housing: Jun, 2026",0,PRM/KA/RERA/1251/310/PR/171214/001023,100
r390246,Candeur Crescent,100,99acres: Candeur Constructions | Housing: ByCandeur Projects,0,"99acres: Gachibowli | Housing: Survey No. 106, 107, next to Sancta Maria International School, Seriliingampally, North Hyderabad, Hyderabad",0,"99acres: UNDER_CONSTRUCTION | Housing: Jan, 2028",0,P02500004515,100
r293775,99acres: S B Skanda Lake Front | Housing: SB Skanda Lake Front,0,ByS B Urbanscapes,100,"99acres: Uttarahalli | Housing: NO.478/44/1A ,44/1B, Kanakapura Road ,Yelachanahalli Village ,Uttarhalli, South Bangalore, Bangalore",0,Ready to Move,100,PRM/KA/RERA/1251/310/PR/171102/001895,100
r425506,CasaGrand Amor,100,99acres: Casa Grande Garden City Builders Bengaluru | Housing: ByCasagrand Builder Private Limited,0,"99acres: Akshaya Nagar | Housing: Begur, South Bangalore, Bangalore",0,"99acres: UNDER_CONSTRUCTION | Housing: May, 2025",0,ACK/KA/RERA/1251/310/PR/040324/007911,100
r411643,Vivaan Solitaire,100,ByVivaan Group,100,"Vivaan Solitaire, Near Vivaan Infinity, Zundal, North West, Ahmedabad",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2027",0,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA11999/220623,100
r424425,Abhay Nilima EnclavePhotos & Videos,100,ByBrahmaputra Corporation,100,"Gadhuli Bazar Amulya Baruah Path, Azara, Guwahati",100,"99acres: NEW_LAUNCH | Housing: Mar, 2028",0,99acres: Registered | Housing: nan,0
r433359,Shriram Codename Smash Hit,100,99acres: Shriram Properties Limited | Housing: ByShriram Properties,0,"Yelahanka, North Bangalore, Bangalore",100,"99acres: NEW_LAUNCH | Housing: Mar, 2028",0,Rera Not Applicable,100
r434569,99acres: Thai Advaith | Housing: Jain Advait,0,99acres: Thai Homes Pvt Ltd | Housing: ByJain Housing & Constructions Ltd,0,"99acres: Madipakkam | Housing: Chromepet, Chennai, Chennai south, Chennai",0,"99acres: NEW_LAUNCH | Housing: Jul, 2024",0,,100
r433762,Urbanrise Opus 96,100,99acres: NSPIRE DEVELOPERS LLP | Housing: ByUrbanrise,0,"Tambaram, Chennai south, Chennai",100,"99acres: UNDER_CONSTRUCTION | Housing: Mar, 2031",0,TN/29/Layout/2159/2024,100
r418956,Sarvayoni Paradise,100,99acres: AS Construction Kolkata | Housing: ByAS Construction,0,"Sonarpur, South Kolkata, Kolkata",100,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,0,WBRERA/P/SOU/2023/000752,100
r436833,99acres: Anjaneya Ritz by Yash Infraventures | Housing: Yash Anjaneya Ritz,0,ByYash Infraventures,100,"99acres: Ajni Square | Housing: Ajni, Nagpur",0,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2025",0,P50500078310,100
r429459,Kolte Patil Springshire,100,99acres: Kolte Patil | Housing: ByKolte-Patil Developers,0,"Wagholi, Pune",100,"99acres: NEW_LAUNCH | Housing: Sep, 2026",0,P52100076743,100
r370636,Mali Pinnacle,100,ByMali Infra,100,"Malangad Rd, Opp. Bhal Gurukul School, Kalyan East, Beyond Thane, Kalyan",100,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2025",0,P51700026067,100
r415891,Palm Amore,100,99acres: Gami Group | Housing: ByVision Infra,0,"Plot No - 5A, Sector- 46- A, Opposite NRI Complex, Seawoods, Navi Mumbai",100,Under Construction,100,P51700052377,100
r378330,Bhardwaj Sky,100,99acres: Bhardwaj Promoters and Builders | Housing: ByBhardwaj Promoters & Builders,0,"Shankar Nagar, Raipur",100,"99acres: UNDER_CONSTRUCTION | Housing: Jul, 2025",0,PCGRERA110621001227,100
r393354,Amar Amardeep Sky,100,99acres: Amar Group Vadodara | Housing: ByAmar Group,0,"F.P. No. 60, Harni, Vadodara",100,"99acres: UNDER_CONSTRUCTION | Housing: Oct, 2025",0,PR/GJ/VADODARA/VADODARA/Others/RAA10185/A1R/050123,100
r427769,Sattva Green Groves,100,BySattva Group,100,"99acres: Tumkur Road | Housing: Nelamangala, Bangalore-Mumbai Economic Corridor, Bangalore",0,"99acres: UNDER_CONSTRUCTION | Housing: Mar, 2025",0,PRM/KA/RERA/1250/307/PR/040524/006863,100
r407174,Metro Tranquil,100,ByThe Metro Estates,100,"Yellampet, Medchal, Hyderabad",100,"99acres: READY_TO_MOVE | Housing: Dec, 2025",0,"P02200008447, P02200005924",100
r405003,Radhey Skye,100,ByRadhey Constructions Pvt Ltd,100,"Kollur, West Hyderabad, Hyderabad",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2025",0,P01100006237,100
r407585,Casa De Nagoa,100,ByParekh Buildcon,100,"Verna, Salcete, South Goa, Goa",100,99acres: NEW_LAUNCH | Housing: Possession Ready,0,PRGO03231948,100
r406648,PM Uplands,100,ByPM Creations,100,"Rau, Indore",100,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,0,"P-IND-23-3933, P-IND-23-3974",100
r405172,Jains Fairmount Sri Ram Garden 2,100,ByJain Constructions,100,"Beside Neighbour Hood Villas, Kompally, North Hyderabad, Hyderabad",100,"99acres: UNDER_CONSTRUCTION | Housing: Jul, 2026",0,P02200005699,100
r410495,Uttarayan Prakriti,100,99acres: Uttarayan Enterprises | Housing: ByUttarayan Developers Pvt Ltd,0,"99acres: Na Ali | Housing: Na-Ali, Bangal Pukhuri, Jorhat",0,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2026",0,RERAA JO 36 of 2023-2024,100
r397111,Amantran,100,"ByEden Group, & Rajat Group",100,"Joka, Diamond Harbour Road-Thakurpukur, Kolkata",100,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2025",0,WBRERA/P/KOL/2023/000057,100
r347199,Samruddhi Skyrise 1,100,99acres: Samruddhi Builders | Housing: BySamruddhi Buildtech,0,"Near Samanvay Santorini 2Opp Vicenza Vankamm ,20 Mtr Kalali Talsat Road Kalali, Vadodara",100,"99acres: READY_TO_MOVE | Housing: Dec, 2025",0,PR/GJ/VADODARA/VADODARA/Others/MAA06523/261219,100
r378542,Sophia Elanza,100,BySophia Builders,100,"Kizhakkambalam, Vengola, Ernakulam",100,"99acres: READY_TO_MOVE | Housing: Jan, 2029",0,K-RERA/PRJ/ERN/093/2022,100
r402370,Vasavi Crown East,100,ByVasavi Group,100,"Uppal Kalan, East Hyderabad, Hyderabad",100,"99acres: UNDER_CONSTRUCTION | Housing: May, 2025",0,P02200005561,100
r434412,99acres: Veda Vilasa Villaments | Housing: Sai Samrudhi Veda Vilasa,0,BySai Samrudhi Constructions,100,"Kengeri, Bangalore West , Bangalore",100,"99acres: UNDER_CONSTRUCTION | Housing: Mar, 2026",0,PRM/KA/RERA/1251/310/PR/250924/007066,100
r375399,IRA Miracle,100,99acres: Ira Reality | Housing: ByIRA Realty,0,"Kollur, West Hyderabad, Hyderabad",100,"99acres: UNDER_CONSTRUCTION | Housing: Apr, 2025",0,P01100002811,100
r294215,Arihant Aspire Phase 2,100,ByArihant Superstructures Limited,100,"Phalaspe Phata, Panvel, Navi Mumbai",100,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,0,P52000050712,100
r415650,Eldeco La Vida Bella,100,99acres: Eldeco Group | Housing: ByEldeco,0,"99acres: Sector-12 | Housing: Near Rajesh Pilot Chowk, Sector 12 Noida Extension, Greater Noida",0,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,0,UPRERAPRJ136219/04/2024,100
r341763,Escon Primera Phase 1,100,ByMalwa Projects,100,"PR7 Airport Road, Ambala Chandigarh Expressway, Zirakpur",100,"99acres: UNDER_CONSTRUCTION | Housing: Apr, 2029",0,PBRERA-SAS79-PR0529,100
r428837,Daksh Triverra,100,ByDaksh Realty,100,"99acres: Panchavati | Housing: Near Pramod Mahajan Garden, Rasbihari-Meri Link Road, Nashik",0,"99acres: UNDER_CONSTRUCTION | Housing: Aug, 2025",0,P51600056133,100
r270128,AlamoXsreal Tuscany,100,99acres: Alamo XS Real | Housing: ByX S Real Properties Pvt. Ltd,0,"99acres: Maraimalai Nagar | Housing: Opp. To Mahindra World City, Chettipuniyam, Off GST Road, GST Road, Chennai",0,"99acres: UNDER_CONSTRUCTION | Housing: Jan, 2027",0,TN/01/Building/0218/2017,100
r324931,99acres: Satvik Homes | Housing: Satvik Super Luxury Floors,0,BySatvik Developers Faridabad,100,"99acres: Greenfield Colony | Housing: Green field Colony, Faridabad",0,"99acres: READY_TO_MOVE | Housing: Jul, 2025",0,Rera Not Applicable,100
r430414,Sree Adithya Lotus Park,100,BySree Adithya Developers,100,"99acres: KR Puram | Housing: Krishnarajapura, Bangalore East , Bangalore",0,"99acres: UNDER_CONSTRUCTION | Housing: Jun, 2025",0,PRM/KA/RERA/1251/446/PR/300124/006599,100
r428685,MP Golden Heights,100,ByMP Developers,100,"Kovur, Chennai west, Chennai",100,"99acres: NEW_LAUNCH | Housing: Apr, 2025",0,TN/1/Building/0397/2024 dated 19-06-2024,100
r404615,Russel Lions Gate,100,99acres: Russel Foundations | Housing: ByRussel Foundation Pvt Ltd,0,"99acres: East Tambaram | Housing: selaiyur, Chennai south, Chennai",0,99acres: NEW_LAUNCH | Housing: Ready to Move,0,TN/01/Building/0070/2023 dated 08/02/2023,100
r410183,Natures Cove,100,ByVictorino Luxury Homes Private Ltd,100,"99acres: Curtorim | Housing: Salcete, South Goa, Goa",0,"99acres: NEW_LAUNCH | Housing: Dec, 2028",0,PRGO01231894,100
r420548,Fortune Imperia 2,100,99acres: Fortune Group Vadodara | Housing: ByFortune Group,0,"Near Darshanam Splendora Bhayli TP1, Vadodara",100,"99acres: UNDER_CONSTRUCTION | Housing: Apr, 2028",0,PR/GJ/VADODARA/VADODARA/Others/RAA09124/011021,100
r336711,Pranava Sama Lakshma Reddy Greenwich,100,ByPranava Group,100,"99acres: Attapur | Housing: Mehdipatnam Toward Airport Road, Pillar No.213, Star Diagnoses, Besides. Near St. Adams School, West Hyderabad, Hyderabad",0,"99acres: READY_TO_MOVE | Housing: Dec, 2028",0,P02400001057,100
r394748,Adish Aradhra,100,ByAdish Properties,100,"Chandapura, Near Hosur Highway, South Bangalore, Bangalore",100,"99acres: UNDER_CONSTRUCTION | Housing: Mar, 2026",0,PRM/KA/RERA/1251/308/PR/130622/004973,100
r35056,Fortune Golden Panorama,100,ByFortune Builders,100,"99acres: Rojda Chak | Housing: Chiklod Road, Bhopal",0,"99acres: READY_TO_MOVE | Housing: Oct, 2027",0,P-OBD-17-903,100
r429182,Kalpana The Olympia,100,99acres: Kalpana Struct-Con | Housing: ByKalpana Struct Con,0,"6e And 6f, Sector 16, Panvel West, Navi Mumbai",100,"99acres: NEW_LAUNCH | Housing: Sep, 2025",0,P52000076669,100
r414540,99acres: Sam Palm Olympia Phase 2 and 3 | Housing: Palm Olympia Ph 2,0,BySAM India,100,"Sector 16C Noida Extension, Greater Noida",100,"99acres: UNDER_CONSTRUCTION | Housing: Mar, 2023",0,UPRERAPRJ308567,100
r4382,Rustomjee La Vie,100,ByRustomjee Builders,100,"99acres: Majiwada | Housing: Plot No. 8a Survey No. 329/3 Pt Of Village Majiwade At Thane West, Thane",0,"99acres: NEW_LAUNCH | Housing: Oct, 2026",0,"P51700050803, P51700053110, P51700053109",100
r423612,Bramha Kailash Complex Phase 1,100,99acres: Bramha Constructions Thane | Housing: ByBramha Constructions,0,"99acres: Neral | Housing: S.No. 169, Plot No.8 At Mamdapur, Beyond Thane, Thane",0,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,0,P52000054450,100
r374312,Godrej Woods,100,ByGodrej Properties Ltd.,100,"Sector 43, Noida",100,"99acres: UNDER_CONSTRUCTION | Housing: Mar, 2025",0,"UPRERAPRJ773536, UPRERAPRJ145318, UPRERAPRJ704730",100
r403058,Aakar Millennium,100,ByAakar Builders And Developers,100,"S. No. 27/1/1, Kale Nagar, Behind Madhur Sweets, Behind Guruji Hospital, Pipeline Road, Gangapur Road, Nashik",100,99acres: NEW_LAUNCH | Housing: Ready to Move,0,P51600047871,100
r22804,Pareena Mi Casa,100,99acres: Pareena Infrastructures | Housing: ByPareena Infrastructure Builders,0,"Sohna Road, Sector 68, Sohna Road, Gurgaon",100,"99acres: READY_TO_MOVE | Housing: Aug, 2027",0,99 OF 2017,100
r414404,Hallmark Floresta,100,ByHallmark Builders,100,"Kollur, West Hyderabad, Hyderabad",100,"99acres: UNDER_CONSTRUCTION | Housing: Feb, 2020",0,P01100007551,100
r141819,99acres: Baldota Thumbprint | Housing: Baldota Brothers Thumbprint,0,ByBaldota Brothers,100,"Kanshiram Nagar, Vidyaranyapura., North Bangalore, Bangalore",100,99acres: UNDER_CONSTRUCTION | Housing: Ready to Move,0,,100
r395807,Praneeth Pranav Solitaire,100,ByPraneeth Group,100,"Bachupally, North Hyderabad, Hyderabad",100,"99acres: UNDER_CONSTRUCTION | Housing: Dec, 2028",0,P02200004832,100
r370626,Risinia Skyon Phase 1,100,ByRisinia Builders,100,"Bachupally, North Hyderabad, Hyderabad",100,"99acres: READY_TO_MOVE | Housing: Dec, 2027",0,P02200002274,100
r399693,Orchard Amritaya,100,ByOswal Group,100,"99acres: BT Road | Housing: 1, Rustomji Parsee Road, Near Udhyanbati, Cossipore, Kolkata",0,"99acres: UNDER_CONSTRUCTION | Housing: Sep, 2030",0,WBRERA/P/KOL/2023/000113,100
r414547,99acres: Swargaseema S Suketana | Housing: Swarga Seema Sirula Seema 1,0,99acres: Swarga Seema Sandal Wood Farms | Housing: BySwarga Seema Sandalwood Farms Pvt Ltd,0,"99acres: Cherukupally | Housing: Burgula, Hyderabad",0,"99acres: NEW_LAUNCH | Housing: Sep, 2024",0,P02400000616,100
r434574,Rising Homes At DXP 92,100,ByEka Life & Dhoot Group,100,"Sector 92, New Gurgaon, Gurgaon",100,99acres: NEW_LAUNCH | Housing: Ready to Move,0,RC/REP/HARERA/GGM/262 of 2017/7(3)/41/2023/18 dated 03.10.2017,100
r422868,DS Max Sky Samurai,100,99acres: DS Max Properties | Housing: ByDS-MAX Properties Private Limited,0,"99acres: Soukya Road | Housing: Sy No 36/1 Of Devalapura Village, Anugondanahalli, Kacharakanahalli, Bangalore East , Bangalore",0,"99acres: NEW_LAUNCH | Housing: Aug, 2028",0,PRM/KA/RERA/1250/304/PR/150224/006622,100
